incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,fire_LON,fire_LAT,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,created,log_acres,aspect,elevation,first,hillshade,slope,fire_date,fire_id,matched_veg_LAT,matched_veg_LON,location_distance_degrees,STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,veg_LAT,veg_LON,ELE,veg_date,date_gap_days
Deer Fire,Y,2013-08-29T16:45:00Z,2013-08-23T14:15:00Z,CAL FIRE Tehama-Glenn Unit,,Tehama,"Near Deer Creek, 12 miles east of Los Molinos. ",11429.0,100.0,,"CAL FIRE Tehama-Glenn Unit, CDCR, USFS, California Fish & Wildlife, California National Guard, Tehama County Sheriff's Office, PG&E",-121.85397,40.04263,,956dbcf6-db40-4b61-b235-4ede14738f1e,https://www.fire.ca.gov/incidents/2013/8/23/deer-fire/,2013-08-29T16:45:00Z,2013-08-29,2013-08-23,N,True,False,2013-08-23,4.058008232715403,26.0,579.8961181640625,52.119155835300006,154.0,19.0,2013-08-23,105,40.26888888888889,-121.86805555555554,0.22669690707316958,581,2013-08-15,Mahogany,Alderleaf Mountain,63.0,Hogsback,NOCC,Lassen NF,40.26888888888889,-121.86805555555554,2705.0,2013-08-15,8
Gobblers Fire,Y,2013-08-20T13:32:00Z,2013-08-20T13:32:00Z,San Bernardino National Forest,,San Bernardino,upper end of Lytle Creek,413.0,100.0,,San Bernardino National Forest,-117.598,34.302,,b202bd85-c5ef-4bdf-8270-d556f95c3742,https://www.fire.ca.gov/incidents/2013/8/20/gobblers-fire/,2013-08-20T13:32:00Z,2013-08-20,2013-08-20,N,False,False,2013-08-20,2.615950051656401,164.0,1791.1234130859375,79.06150619392344,149.0,38.0,2013-08-20,106,34.2338,-117.6639,0.09483696536688388,816,2013-08-15,Manzanita,Bigberry,58.0,Mt. Baldy Village,SOCC,Angeles NF,34.2338,-117.6639,4279.0,2013-08-15,5
Empire Fire,Y,2013-08-24T11:45:00Z,2013-08-24T14:54:00Z,CAL FIRE Amador-El Dorado Unit,,El Dorado,off Hwy 193 & Empire Creek Cir near Georgetown,38.0,100.0,,CAL FIRE Amador-El Dorado Unit,-120.84716,38.89555,,fea7802f-ba70-450a-9ad1-96e2751293a9,https://www.fire.ca.gov/incidents/2013/8/24/empire-fire/,2013-08-24T11:45:00Z,2013-08-24,2013-08-24,N,True,False,2013-08-24,1.57978359661681,233.0,731.3353881835938,25.20234701205324,214.0,14.0,2013-08-24,108,38.89083333333333,-120.76472222222222,0.08257259926503314,357,2013-04-03,Manzanita,Greenleaf,102.0,Darling Ridge,NOCC,Eldorado NF,38.89083333333333,-120.76472222222222,3800.0,2013-04-03,143
Chestnut Fire,Y,2013-09-07T20:00:00Z,2013-09-07T13:55:00Z,CAL FIRE San Mateo-Santa Cruz Unit,,San Mateo,"Chestnut Ave and Hillside Blvd, San Bruno Mountain, South San Francisco",41.0,100.0,,CAL FIRE San Mateo-Santa Cruz Unit,-122.427285,37.667295,,b30ee931-f349-4d21-a38a-d346c516b104,https://www.fire.ca.gov/incidents/2013/9/7/chestnut-fire/,2013-09-07T20:00:00Z,2013-09-07,2013-09-07,N,True,False,2013-09-07,1.6127838567197357,210.0,77.79778289794922,54.470738988422234,228.0,32.0,2013-09-07,110,37.48722222222222,-122.36416666666666,0.19081438441423665,1168,2013-08-20,Coyotebrush,,127.0,ST RTE 35 & 92,NOCC,CalFire San Mateo- Santa Cruz Unit,37.48722222222222,-122.36416666666666,1120.0,2013-08-20,18
Morgan Fire,Y,2013-09-14T17:30:00Z,2013-09-08T13:08:00Z,CAL FIRE Santa-Clara Unit,,Contra Costa,"off Morgan Territory Road, Southeast of Clayton",3111.0,100.0,,"CAL FIRE Santa-Clara Unit, CAL FIRE, East Contra Costa Fire Protection District, Contra Costa Fire Protection District, San Ramon Valley Fire, East Bay Regional Parks, CALOES, CDCR, California State Parks, California Highway Patorl, CalTrans, Contra Costa County Sheriff's Department, Contra Costa Public Works, Clayton PD, PG&E, America Red Cross and the Salvation Army.",-121.882582,37.90757,,e33b2d80-7fec-4470-9e79-440d349b0d95,https://www.fire.ca.gov/incidents/2013/9/8/morgan-fire/,2013-09-14T17:30:00Z,2013-09-14,2013-09-08,N,True,False,2013-09-08,3.4929000111087034,337.0,303.42340087890625,63.31896614453582,200.0,16.0,2013-09-08,111,37.91361111111111,-121.85166666666666,0.03150004537406705,222,2013-09-02,Chamise,New Growth,63.0,Clayton Ranch,NOCC,CalFire Santa Clara Unit,37.91361111111111,-121.85166666666666,1075.0,2013-09-02,6
Madre Fire,Y,2013-09-28T08:00:00Z,2013-09-23T18:00:00Z,Angeles National Forest/Los Angeles County Fire,,Los Angeles,San Gabriel Canyon 1/4 mile west of the entrance station,268.0,100.0,,Angeles National Forest/Los Angeles County Fire,-117.908,34.149,,eb5a3f2a-0c25-417a-af78-bb0d643247c7,https://www.fire.ca.gov/incidents/2013/9/23/madre-fire/,2013-09-28T08:00:00Z,2013-09-28,2013-09-23,N,False,False,2013-09-23,2.428134794028789,281.0,224.20362854003903,53.2256007038122,231.0,17.0,2013-09-23,114,34.1658,-117.8614,0.049535845606991404,496,2013-09-10,Chamise,New Growth,53.0,Glendora Motorway,SOCC,Angeles NF,34.1658,-117.8614,2453.0,2013-09-10,13
Tyler Fire,Y,2013-08-31T21:30:00Z,2013-08-31T14:42:00Z,CAL FIRE Nevada-Yuba-Placer Unit,,Nevada,"North San Juan Area, Highway 49 and Tyler Foote Road",52.0,100.0,,CAL FIRE Nevada-Yuba-Placer Unit,-121.107022,39.333401,,1476673c-df55-4c39-b117-d9d067f8a020,https://www.fire.ca.gov/incidents/2013/8/31/tyler-fire/,2013-08-31T21:30:00Z,2013-08-31,2013-08-31,N,True,False,2013-08-31,1.7160033436347992,355.0,630.9986572265625,17.979557246094096,183.0,11.0,2013-08-31,116,39.33055555555555,-121.1122222222222,0.00592780442041861,1281,2013-08-07,Manzanita,Whiteleaf,89.0,Tyler Foote,NOCC,CalFire Nevada-Yuba Unit,39.33055555555555,-121.1122222222222,2014.0,2013-08-07,24
Rail Fire,Y,2013-09-05T21:00:00Z,2013-09-07T17:30:00Z,Modoc National Forest,,Modoc,"Rail Mountain, 7 miles NW of Canby",68.0,100.0,,Modoc National Forest,-120.959,41.569,,0875cf4e-9948-45ed-a76d-d74564319b49,https://www.fire.ca.gov/incidents/2013/9/7/rail-fire/,2013-09-05T21:00:00Z,2013-09-05,2013-09-07,N,False,False,2013-09-07,1.8325089127062364,103.0,1588.970703125,17.749159253684297,169.0,4.0,2013-09-07,118,41.56194444444444,-121.1413888888889,0.1825253068873549,365,2013-08-15,Bitterbrush,Desert,92.0,Deer Hill,NOCC,Modoc NF,41.56194444444444,-121.1413888888889,4700.0,2013-08-15,23
Lyon Fire,Y,2013-09-12T18:15:00Z,2013-09-09T13:09:00Z,CAL FIRE San Diego Unit / Cleveland National Forest,,San Diego,"Four Corners, Lyons Valley Road, east of Lyons Peak",263.0,100.0,,"CAL FIRE San Diego Unit / Cleveland National Forest, CAL FIRE, USFS, CHP, San Diego Co. Sheriff, County Animal Control, SDG&E, Red Cross, SDCO Fire Authority",-116.746023,32.710918,,f6f6fefa-ac4e-466f-815e-492416e37b98,https://www.fire.ca.gov/incidents/2013/9/9/lyon-fire/,2013-09-12T18:15:00Z,2013-09-12,2013-09-09,N,True,False,2013-09-09,2.419955748489758,332.0,720.09326171875,68.49493457671177,191.0,7.0,2013-09-09,120,32.66638888888889,-116.7,0.0640387247323429,66,2013-08-29,Chamise,New Growth,52.0,Barrett,SOCC,SDG&E,32.66638888888889,-116.7,2500.0,2013-08-29,11
Summit Fire,Y,2013-10-05T22:00:00Z,2013-10-04T17:37:00Z,CAL FIRE Butte Unit,,Butte,off District Center Dr & Fortune Way in Palermo,305.0,100.0,,CAL FIRE Butte Unit,-121.497,39.439,,d922e7c8-814a-412b-a40b-53072d0983ea,https://www.fire.ca.gov/incidents/2013/10/4/summit-fire/,2013-10-05T22:00:00Z,2013-10-05,2013-10-04,N,True,False,2013-10-04,2.484299839346786,121.0,132.35032653808594,13.261655595466946,136.0,17.0,2013-10-04,127,39.65416666666667,-121.46277777777776,0.21787118886689363,107,2013-10-01,Manzanita,Greenleaf,102.0,Bloomer Hill - SW Old,NOCC,CalFire Butte Unit,39.65416666666667,-121.46277777777776,3000.0,2013-10-01,3
Baker Fire,Y,2013-10-09T08:00:00Z,2013-10-06T10:52:00Z,Orange County Fire Authority,,Orange,"Off Baker Canyon Rd, Silverado Canyon area, east of Irvine",40.0,100.0,,Orange County Fire Authority,-117.6649,33.7655,,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,https://www.fire.ca.gov/incidents/2013/10/6/baker-fire/,2013-10-09T08:00:00Z,2013-10-09,2013-10-06,N,True,False,2013-10-06,1.6020599913279625,299.0,399.4073181152344,42.25233261148487,230.0,18.0,2013-10-06,128,33.75472222222222,-117.67083333333332,0.012303045894066963,94,2013-10-01,Chamise,New Growth,55.0,Black Star,SOCC,Orange County Fire,33.75472222222222,-117.67083333333332,1080.0,2013-10-01,5
Wheeler Fire,Y,2013-11-15T16:00:00Z,2013-11-14T11:05:00Z,Ventura County Fire Department,,Ventura,"Wheeler Canyon, north of Santa Paula",64.0,100.0,,Ventura County Fire Department,-119.13249,34.384,,0adb968c-eb85-41c5-8e08-04c0ec386c79,https://www.fire.ca.gov/incidents/2013/11/14/wheeler-fire/,2013-11-15T16:00:00Z,2013-11-15,2013-11-14,N,True,False,2013-11-14,1.806179973983887,281.0,284.40460205078125,40.94224984479827,237.0,19.0,2013-11-14,134,34.4475,-119.1352777777778,0.0635611650690741,1099,2013-11-01,Chamise,,52.0,"Sisar Canyon, Upper Ojai Valley",SOCC,Ventura County FD,34.4475,-119.1352777777778,1900.0,2013-11-01,13
Campbell Fire,Y,2014-01-10T18:30:00Z,2014-01-02T20:00:00Z,Lassen National Forest,,Tehama,"Ishi Wilderness, north of Campbellville in the Lassen National Forest",865.0,100.0,,Lassen National Forest,-121.790183,40.134597,,353e7df7-440c-4c41-a27c-b35bb1e2831c,https://www.fire.ca.gov/incidents/2014/1/2/campbell-fire/,2014-01-10T18:30:00Z,2014-01-10,2014-01-02,N,False,False,2014-01-02,2.9370161074648142,197.0,989.5230712890624,53.20932075125569,187.0,7.0,2014-01-02,140,40.26888888888889,-121.86805555555554,0.15523674284813166,581,2013-09-19,Mahogany,Alderleaf Mountain,57.0,Hogsback,NOCC,Lassen NF,40.26888888888889,-121.86805555555554,2705.0,2013-09-19,105
Colby Fire,Y,2014-01-27T10:00:00Z,2014-01-16T05:50:00Z,Angeles National Forest and LA County Fire Department,,Los Angeles,"near Morris Reservoir, north of Glendora",1952.0,100.0,,Angeles National Forest and LA County Fire Department,-117.8816,34.1703,,1fe0ea01-23e8-47a1-8fbd-ced6cf655e4d,https://www.fire.ca.gov/incidents/2014/1/16/colby-fire/,2014-01-27T10:00:00Z,2014-01-27,2014-01-16,N,False,False,2014-01-16,3.290479813330673,279.0,480.1324462890625,137.20250814982083,255.0,42.0,2014-01-16,141,34.1658,-117.8614,0.02069516851828245,496,2014-01-10,Chamise,New Growth,67.0,Glendora Motorway,SOCC,Angeles NF,34.1658,-117.8614,2453.0,2014-01-10,6
Red Fire,Y,2014-01-08T19:15:00Z,2014-01-04T12:00:00Z,CAL FIRE Humboldt Del-Norte Unit,,Humboldt,"South of Berry Summit, west of Willow Creek",333.0,100.0,,CAL FIRE Humboldt Del-Norte Unit,-123.773779,40.884415,,6d75c6a4-12cb-4f18-8951-f2737e980916,https://www.fire.ca.gov/incidents/2014/1/4/red-fire/,2014-01-08T19:15:00Z,2014-01-08,2014-01-04,N,True,False,2014-01-04,2.5224442335063197,343.0,870.8440551757812,83.9198881601953,194.0,15.0,2014-01-04,142,40.869166666666665,-123.85,0.0777312839881269,442,2013-09-05,Manzanita,Greenleaf,122.0,Fernwood,NOCC,CalFire Humboldt Unit,40.869166666666665,-123.85,2760.0,2013-09-05,121
Lake Fire,Y,2014-01-26T18:00:00Z,2014-01-25T06:37:00Z,CAL FIRE Fresno-Kings Unit,,Fresno,off Trimmer Springs Rd & Sunnyslope Rd near Pine Flat Lake ,106.0,100.0,,CAL FIRE Fresno-Kings Unit,-119.3415,36.8266,,d529636e-33d0-484b-9c6f-093ba33736b7,https://www.fire.ca.gov/incidents/2014/1/25/lake-fire/,2014-01-26T18:00:00Z,2014-01-26,2014-01-25,N,True,False,2014-01-25,2.0253058652647704,322.0,174.1888885498047,32.1619931253998,181.0,0.0,2014-01-25,143,36.95638888888889,-119.2075,0.18655067858094893,33,2014-01-14,Manzanita,Whiteleaf,88.0,"Apperson Manzanita, Whiteleaf Old",SOCC,Sierra NF,36.95638888888889,-119.2075,2860.0,2014-01-14,11
Gun Fire,Y,2014-03-11T11:00:00Z,2014-03-08T12:30:00Z,USFS - Cleveland National Forest,,San Diego,"Off Interstate 8 & Sunrise Hwy, near Pine Valley",125.0,100.0,,USFS - Cleveland National Forest,-116.49,32.81,,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,https://www.fire.ca.gov/incidents/2014/3/8/gun-fire/,2014-03-11T11:00:00Z,2014-03-11,2014-03-08,N,False,False,2014-03-08,2.096910013008056,285.0,1245.4615478515625,103.75268379624738,255.0,29.0,2014-03-08,144,32.76555555555556,-116.49027777777778,0.044445312491522934,805,2014-03-08,Chamise,New Growth,71.0,Mountain Empire,SOCC,SDG&E,32.76555555555556,-116.49027777777778,3280.0,2014-03-08,0
Jacumba Fire,Y,2014-05-06T10:20:00Z,2014-05-05T16:36:00Z,CAL FIRE San Diego Unit,,San Diego,"Off Interstate 8, east of McCain Valley Rd, east of Boulevard",29.0,100.0,,CAL FIRE San Diego Unit,-116.222,32.665,,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,https://www.fire.ca.gov/incidents/2014/5/5/jacumba-fire/,2014-05-06T10:20:00Z,2014-05-06,2014-05-05,N,True,False,2014-05-05,1.462397997898956,109.0,937.91748046875,61.71060807956195,148.0,11.0,2014-05-05,149,32.64694444444444,-116.31666666666666,0.09637313351862083,1332,2014-03-31,Chamise,New Growth,127.0,White Star,SOCC,CAL FIRE San Diego Unit,32.64694444444444,-116.31666666666666,4016.0,2014-03-31,35
Bernardo Fire,Y,2014-05-17T20:14:00Z,2014-05-13T11:00:00Z,CAL FIRE San Diego Unit/San Diego City Fire/Rancho Santa Fe Fire District,,San Diego,"off Nighthawk Lane, southwest of Rancho Bernardo",1548.0,100.0,,CAL FIRE San Diego Unit/San Diego City Fire/Rancho Santa Fe Fire District,-117.133,33.003,,9e5ee790-ee7e-4b40-b300-7a3046901162,https://www.fire.ca.gov/incidents/2014/5/13/bernardo-fire/,2014-05-17T20:14:00Z,2014-05-17,2014-05-13,N,True,False,2014-05-13,3.189770956346874,240.0,90.9492645263672,22.593402026820655,188.0,3.0,2014-05-13,150,33.019999999999996,-117.16916666666668,0.03996282995208379,406,2014-01-15,Chamise,,45.0,El Apajo,SOCC,Rancho Santa Fe Fire Protection,33.019999999999996,-117.16916666666668,328.0,2014-01-15,118
San Lucas Fire,Y,2014-05-01T19:00:00Z,2014-04-30T14:25:00Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"San Lucas & Jolon Rd, west of King City ",75.0,100.0,,CAL FIRE San Benito-Monterey Unit,-121.117,36.103,,91c3081d-33b4-46f2-8774-032c57f0f6a2,https://www.fire.ca.gov/incidents/2014/4/30/san-lucas-fire/,2014-05-01T19:00:00Z,2014-05-01,2014-04-30,N,True,False,2014-04-30,1.8750612633917,154.0,271.4090576171875,55.85885266688488,147.0,25.0,2014-04-30,151,35.950833333333335,-121.00083333333332,0.1914403011094927,716,2014-04-16,Chamise,,124.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2014-04-16,14
Highway Fire,Y,2014-05-15T18:30:00Z,2014-05-14T13:00:00Z,CAL FIRE San Diego Unit,,San Diego,off Old Hwy 395 and I-15 in the Deer Springs area ,380.0,100.0,Interstate 15 is closed 3 1/2 miles south of Hwy 76 to .7 miles north of Hwy 76,CAL FIRE San Diego Unit,-117.162,33.312,,ebea3cc2-c0ad-4de2-829a-0b544183461b,https://www.fire.ca.gov/incidents/2014/5/14/highway-fire/,2014-05-15T18:30:00Z,2014-05-15,2014-05-14,N,True,False,2014-05-14,2.57978359661681,95.0,202.60365295410156,70.11576226043375,91.0,30.0,2014-05-14,155,33.43,-117.1413888888889,0.11978655142057874,968,2014-05-08,Chamise,New Growth,107.0,Rainbow Valley-New Growth,SOCC,SDG&E,33.43,-117.1413888888889,1151.0,2014-05-08,6
Cocos Fire,Y,2014-05-22T18:15:00Z,2014-05-14T16:00:00Z,San Marcos Fire / CAL FIRE San Diego Unit / Elfin Forest Fire Dept,,San Diego,"Village Drive and Twin Oaks Road, San Marcos",1995.0,100.0,,San Marcos Fire / CAL FIRE San Diego Unit / Elfin Forest Fire Dept,-117.1599,33.1137,,1b1cba8f-7893-4eea-82d9-dc78663fd911,https://www.fire.ca.gov/incidents/2014/5/14/cocos-fire/,2014-05-22T18:15:00Z,2014-05-22,2014-05-14,N,True,False,2014-05-14,3.299942900022767,300.0,369.537841796875,75.89121928359185,216.0,13.0,2014-05-14,157,33.019999999999996,-117.16916666666668,0.09415710865947703,406,2014-01-15,Chamise,,45.0,El Apajo,SOCC,Rancho Santa Fe Fire Protection,33.019999999999996,-117.16916666666668,328.0,2014-01-15,119
Poinsettia Fire,Y,2014-05-17T00:00:00Z,2014-05-14T10:30:00Z,Carlsbad Fire Department,,San Diego,off Poinsettia Ln & Alicante Rd in Carlsbad,600.0,100.0,,Carlsbad Fire Department,-117.279,33.1109,,cc18296d-573a-4737-8e4e-1221d75d1e7b,https://www.fire.ca.gov/incidents/2014/5/14/poinsettia-fire/,2014-05-17T00:00:00Z,2014-05-17,2014-05-14,N,False,False,2014-05-14,2.7781512503836434,95.0,69.59044647216797,17.74174133032166,163.0,6.0,2014-05-14,158,33.019999999999996,-117.16916666666668,0.1425698815006435,406,2014-01-15,Chamise,,45.0,El Apajo,SOCC,Rancho Santa Fe Fire Protection,33.019999999999996,-117.16916666666668,328.0,2014-01-15,119
Shirley Fire,Y,2014-06-20T08:30:00Z,2014-06-13T17:00:00Z,Sequoia National Forest,,Kern,3 Miles south of Shirley Meadows,3895.0,100.0,,Sequoia National Forest,-118.555527,35.70683,,8ede9823-938e-4786-97b8-a0f42b852cb2,https://www.fire.ca.gov/incidents/2014/6/13/shirley-fire/,2014-06-20T08:30:00Z,2014-06-20,2014-06-13,N,False,False,2014-06-13,3.590507462008583,333.0,2056.78076171875,77.55020248969886,219.0,29.0,2014-06-13,165,35.67944444444444,-118.48111111111112,0.0792949757059572,682,2014-06-01,Ceanothus,Buckbrush,88.0,Lake Isabella new growth,SOCC,Kern County FD,35.67944444444444,-118.48111111111112,3300.0,2014-06-01,12
Tehama Fire,Y,2014-06-13T13:50:00Z,2014-06-13T12:23:00Z,CAL FIRE Tehama-Glenn Unit,,Tehama,"Rancho Tehama, southwest of Red Bluff",225.0,100.0,,CAL FIRE Tehama-Glenn Unit,-122.345078,40.009827,,724209e0-12b0-4d49-b798-8ccacf95e668,https://www.fire.ca.gov/incidents/2014/6/13/tehama-fire/,2014-06-13T13:50:00Z,2014-06-13,2014-06-13,N,True,False,2014-06-13,2.3521825181113627,259.0,159.61801147460938,10.21074126232057,202.0,7.0,2014-06-13,166,39.66444444444444,-122.63805555555555,0.45290722862568217,443,2014-05-21,Chamise,New Growth,97.0,FH-7 - New Growth,NOCC,Mendocino NF,39.66444444444444,-122.63805555555555,2400.0,2014-05-21,23
Oak Fire,Y,2014-06-24T19:00:00Z,2014-06-22T12:37:00Z,CAL FIRE Tuolumne Calaveras Unit,,Calaveras,"Oak Valley Road at Pool Station Road, south of San Andreas",85.0,100.0,,"CAL FIRE Tuolumne Calaveras Unit, USFS, Central Fire, Mokelumne Hill Fire, San Andreas Fire, Angels Fire, Copperopolis Fire, Altaville/Melones Fire, PG&E, CHP, Calaveras County SO",-120.66,38.058,,06ae83a9-125e-4cf5-826e-8b541b2308fd,https://www.fire.ca.gov/incidents/2014/6/22/oak-fire/,2014-06-24T19:00:00Z,2014-06-24,2014-06-22,N,True,False,2014-06-22,1.9294189257142929,32.0,549.400146484375,100.66507909977555,134.0,29.0,2014-06-22,167,38.11472222222223,-120.79,0.14183585757427566,1287,2014-06-02,Chamise,New Growth,90.0,Valley Springs,SOCC,CAL FIRE Toulumne-Calaveras Unit,38.11472222222223,-120.79,908.0,2014-06-02,20
Bible Fire,Y,2014-07-09T16:45:00Z,2014-07-09T14:34:00Z,CAL FIRE Amador-El Dorado Unit,,El Dorado,"off Mt Aukum Rd, Somerset ",30.0,100.0,,CAL FIRE Amador-El Dorado Unit,-120.703238,38.608336,,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,https://www.fire.ca.gov/incidents/2014/7/9/bible-fire/,2014-07-09T16:45:00Z,2014-07-09,2014-07-09,N,True,False,2014-07-09,1.4771212547196624,87.0,620.2252197265625,23.300401128354213,174.0,2.0,2014-07-09,169,38.6055,-120.5842,0.11907177810044157,555,2014-06-19,Manzanita,Greenleaf,116.0,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400.0,2014-06-19,20
Gulch Fire,Y,2014-07-07T07:00:00Z,2014-07-03T15:46:00Z,CAL FIRE Lassen-Modoc Unit / Modoc National Forest,,Modoc,"Off highway 139, 15 miles north of Canby - The fire is burning on the east side of Hwy 139",1469.0,100.0,,CAL FIRE Lassen-Modoc Unit / Modoc National Forest,-120.904,41.489,,00089805-cdee-4607-8b67-1653bee463bc,https://www.fire.ca.gov/incidents/2014/7/3/gulch-fire/,2014-07-07T07:00:00Z,2014-07-07,2014-07-03,N,True,False,2014-07-03,3.1670217957902564,224.0,1437.9560546875,44.09699636928844,197.0,8.0,2014-07-03,172,41.56194444444444,-121.1413888888889,0.2483432635350029,365,2014-06-15,Bitterbrush,Desert,133.0,Deer Hill,NOCC,Modoc NF,41.56194444444444,-121.1413888888889,4700.0,2014-06-15,18
Banner Fire,Y,2014-07-06T09:15:00Z,2014-07-03T10:43:00Z,CAL FIRE San Diego Unit,,San Diego,"Banner Grade, east of Julian",217.0,100.0,The following road closures are in effect: <li>State Route 78 at Manzanita Drive</li><li>Manzanita Drive at Lakeview Drive</li>,CAL FIRE San Diego Unit,-116.576454,33.078948,,d2623c2c-ff3d-419e-a129-b3aa542c05c4,https://www.fire.ca.gov/incidents/2014/7/3/banner-fire/,2014-07-06T09:15:00Z,2014-07-06,2014-07-03,N,True,False,2014-07-03,2.3364597338485296,121.0,1158.0205078125,117.7551661910491,71.0,45.0,2014-07-03,175,33.1975,-116.59805555555556,0.12050395805292177,1032,2014-07-02,Chamise,New Growth,67.0,San Felipe,SOCC,SDG&E,33.1975,-116.59805555555556,3452.0,2014-07-02,1
Cassel Fire,Y,2014-07-08T18:30:00Z,2014-07-05T18:44:00Z,CAL FIRE Shasta-Trinity Unit,,Shasta,"Off Cassel Road at Thrush Road, in Cassel",75.0,100.0,,CAL FIRE Shasta-Trinity Unit,-121.3415,40.5719,,0bc42201-27c2-4b3d-a329-ce44bc1261d9,https://www.fire.ca.gov/incidents/2014/7/5/cassel-fire/,2014-07-08T18:30:00Z,2014-07-08,2014-07-05,N,True,False,2014-07-05,1.8750612633917,77.0,2443.96484375,66.8301055771943,113.0,22.0,2014-07-05,177,40.37777777777778,-121.32694444444444,0.1946671553139454,67,2014-06-11,Fir,Grand,299.0,Basin,NOCC,Lassen NF,40.37777777777778,-121.32694444444444,5680.0,2014-06-11,24
Interlake Fire,Y,2014-07-08T18:30:00Z,2014-07-07T16:12:00Z,CAL FIRE San Benito-Monterey Unit,,San Luis Obispo,along Interlake Road between Monterey & San Luis Obispo County,47.0,100.0,,CAL FIRE San Benito-Monterey Unit,-121.0226,35.8218,,1df51ee3-c15a-4266-bf3d-d52272189cff,https://www.fire.ca.gov/incidents/2014/7/7/interlake-fire/,2014-07-08T18:30:00Z,2014-07-08,2014-07-07,N,True,False,2014-07-07,1.6720978579357175,39.0,401.3818359375,39.43091237661594,156.0,13.0,2014-07-07,178,35.950833333333335,-121.00083333333332,0.1308563673991034,716,2014-07-02,Chamise,,71.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2014-07-02,5
Wildlife Fire,Y,2014-07-16T08:00:00Z,2014-07-14T18:00:00Z,CAL FIRE Butte Unit,,Butte,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",72.0,100.0,,CAL FIRE Butte Unit,-121.6129,39.4664,,9c21bb74-e919-403c-8a43-05f561669e4e,https://www.fire.ca.gov/incidents/2014/7/14/wildlife-fire/,2014-07-16T08:00:00Z,2014-07-16,2014-07-14,N,True,False,2014-07-14,1.8573324964312683,296.0,38.0241584777832,3.9807840175265614,195.0,5.0,2014-07-14,182,39.65416666666667,-121.46277777777776,0.24040175273082845,107,2014-07-01,Manzanita,Greenleaf,101.0,Bloomer Hill - SW Old,NOCC,CalFire Butte Unit,39.65416666666667,-121.46277777777776,3000.0,2014-07-01,13
Sand Fire,Y,2022-10-24T11:28:11Z,2014-07-25T16:34:00Z,CAL FIRE Amador-El Dorado Unit,,"Amador, El Dorado","East of Highway 49, 5 miles north of Plymouth",4240.0,100.0,,"CAL FIRE Amador-El Dorado Unit, CHP, El Dorado Co SO, Amador SO, Cal OES, CDCR, El Dorado Co Animal Control, USFS, BLM, El Dorado Co DOT, CCC, Red Cross, PG&E, Cal Trans",-120.7819,38.5691,Wildfire,4d07ccc3-32be-4a1d-acac-18333884c97d,https://www.fire.ca.gov/incidents/2014/7/25/sand-fire/,2014-08-02T19:15:00Z,2014-08-02,2014-07-25,N,True,False,2014-07-25,3.627365856592733,62.0,398.8412170410156,50.47114861616197,137.0,16.0,2014-07-25,183,38.41138888888889,-120.8863888888889,0.18918436105857264,1259,2014-07-09,Chamise,New Growth,75.0,Tonzi Road,NOCC,CAL FIRE Amador-Eldorado Unit,38.41138888888889,-120.8863888888889,700.0,2014-07-09,16
