State,County,FIPS,MapDate,DSCI
OR,Coos County,41011,20140916,300
OR,Coos County,41011,20140923,300
OR,Coos County,41011,20140930,300
OR,Coos County,41011,20141007,300
OR,Coos County,41011,20141014,300
OR,Coos County,41011,20141021,300
OR,Coos County,41011,20141028,300
OR,Coos County,41011,20141104,300
OR,Coos County,41011,20141111,300
OR,Coos County,41011,20141118,300
OR,Coos County,41011,20141125,300
OR,Coos County,41011,20141202,300
OR,Coos County,41011,20141209,300
OR,Coos County,41011,20141216,300
OR,Coos County,41011,20141223,300
OR,Coos County,41011,20141230,202
OR,Coos County,41011,20150106,202
OR,Coos County,41011,20150113,150
OR,Coos County,41011,20150120,151
OR,Coos County,41011,20150127,151
OR,Coos County,41011,20150203,151
OR,Coos County,41011,20150210,51
OR,Coos County,41011,20150217,51
OR,Coos County,41011,20150224,51
OR,Coos County,41011,20150303,51
OR,Coos County,41011,20150310,50
OR,Coos County,41011,20150317,50
OR,Coos County,41011,20150324,49
OR,Coos County,41011,20150331,49
OR,Coos County,41011,20150407,49
OR,Coos County,41011,20150414,48
OR,Coos County,41011,20150421,48
OR,Coos County,41011,20150428,101
OR,Coos County,41011,20150505,101
OR,Coos County,41011,20150512,101
OR,Coos County,41011,20150519,101
OR,Coos County,41011,20150526,116
OR,Coos County,41011,20150602,116
OR,Coos County,41011,20150609,200
OR,Coos County,41011,20150616,273
OR,Coos County,41011,20150623,300
OR,Coos County,41011,20150630,300
OR,Coos County,41011,20150707,300
OR,Coos County,41011,20150714,300
OR,Coos County,41011,20150721,300
OR,Coos County,41011,20150728,398
OR,Coos County,41011,20150804,398
OR,Coos County,41011,20150811,398
OR,Coos County,41011,20150818,398
OR,Coos County,41011,20150825,398
OR,Coos County,41011,20150901,398
OR,Coos County,41011,20150908,398
OR,Coos County,41011,20150915,398
OR,Coos County,41011,20150922,398
OR,Coos County,41011,20150929,398
OR,Coos County,41011,20151006,398
OR,Coos County,41011,20151013,398
OR,Coos County,41011,20151020,398
OR,Coos County,41011,20151027,398
OR,Coos County,41011,20151103,300
OR,Coos County,41011,20151110,300
OR,Coos County,41011,20151117,300
OR,Coos County,41011,20151124,300
OR,Coos County,41011,20151201,300
OR,Coos County,41011,20151208,300
OR,Coos County,41011,20151215,200
OR,Coos County,41011,20151222,162
OR,Coos County,41011,20151229,62
OR,Coos County,41011,20160105,62
OR,Coos County,41011,20160112,62
OR,Coos County,41011,20160119,62
OR,Coos County,41011,20160126,62
OR,Coos County,41011,20160202,66
OR,Coos County,41011,20160209,8
OR,Coos County,41011,20160216,0
OR,Coos County,41011,20160223,0
OR,Coos County,41011,20160301,0
OR,Coos County,41011,20160308,0
OR,Coos County,41011,20160315,0
OR,Coos County,41011,20160322,0
OR,Coos County,41011,20160329,0
OR,Coos County,41011,20160405,0
OR,Coos County,41011,20160412,0
OR,Coos County,41011,20160419,0
OR,Coos County,41011,20160426,0
OR,Coos County,41011,20160503,0
OR,Coos County,41011,20160510,0
OR,Coos County,41011,20160517,0
OR,Coos County,41011,20160524,0
OR,Coos County,41011,20160531,0
OR,Coos County,41011,20160607,100
OR,Coos County,41011,20160614,100
OR,Coos County,41011,20160621,100
OR,Coos County,41011,20160628,100
OR,Coos County,41011,20160705,170
OR,Coos County,41011,20160712,170
OR,Coos County,41011,20160719,170
OR,Coos County,41011,20160726,170
OR,Coos County,41011,20160802,170
OR,Coos County,41011,20160809,170
OR,Coos County,41011,20160816,170
OR,Coos County,41011,20160823,170
OR,Coos County,41011,20160830,170
OR,Coos County,41011,20160906,170
OR,Coos County,41011,20160913,171
OR,Coos County,41011,20160920,171
OR,Coos County,41011,20160927,171
OR,Coos County,41011,20161004,171
OR,Coos County,41011,20161011,171
OR,Coos County,41011,20161018,0
OR,Coos County,41011,20161025,0
OR,Coos County,41011,20161101,0
OR,Coos County,41011,20161108,0
OR,Coos County,41011,20161115,0
OR,Coos County,41011,20161122,0
OR,Coos County,41011,20161129,0
OR,Coos County,41011,20161206,0
OR,Coos County,41011,20161213,0
OR,Coos County,41011,20161220,0
OR,Coos County,41011,20161227,0
OR,Coos County,41011,20170103,0
OR,Coos County,41011,20170110,0
OR,Coos County,41011,20170117,0
OR,Coos County,41011,20170124,0
OR,Coos County,41011,20170131,0
OR,Coos County,41011,20170207,0
OR,Coos County,41011,20170214,0
OR,Coos County,41011,20170221,0
OR,Coos County,41011,20170228,0
OR,Coos County,41011,20170307,0
OR,Coos County,41011,20170314,0
OR,Coos County,41011,20170321,0
OR,Coos County,41011,20170328,0
OR,Coos County,41011,20170404,0
OR,Coos County,41011,20170411,0
OR,Coos County,41011,20170418,0
OR,Coos County,41011,20170425,0
OR,Coos County,41011,20170502,0
OR,Coos County,41011,20170509,0
OR,Coos County,41011,20170516,0
OR,Coos County,41011,20170523,0
OR,Coos County,41011,20170530,0
OR,Coos County,41011,20170606,0
OR,Coos County,41011,20170613,0
OR,Coos County,41011,20170620,0
OR,Coos County,41011,20170627,0
OR,Coos County,41011,20170704,0
OR,Coos County,41011,20170711,0
OR,Coos County,41011,20170718,0
OR,Coos County,41011,20170725,0
OR,Coos County,41011,20170801,0
OR,Coos County,41011,20170808,0
OR,Coos County,41011,20170815,0
OR,Coos County,41011,20170822,0
OR,Coos County,41011,20170829,94
OR,Coos County,41011,20170905,94
OR,Coos County,41011,20170912,94
OR,Coos County,41011,20170919,94
OR,Coos County,41011,20170926,14
OR,Coos County,41011,20171003,14
OR,Coos County,41011,20171010,14
OR,Coos County,41011,20171017,14
OR,Coos County,41011,20171024,0
OR,Coos County,41011,20171031,0
OR,Coos County,41011,20171107,0
OR,Coos County,41011,20171114,0
OR,Coos County,41011,20171121,0
OR,Coos County,41011,20171128,0
OR,Coos County,41011,20171205,0
OR,Coos County,41011,20171212,0
OR,Coos County,41011,20171219,0
OR,Coos County,41011,20171226,0
OR,Coos County,41011,20180102,0
OR,Coos County,41011,20180109,80
OR,Coos County,41011,20180116,80
OR,Coos County,41011,20180123,80
OR,Coos County,41011,20180130,80
OR,Coos County,41011,20180206,0
OR,Coos County,41011,20180213,0
OR,Coos County,41011,20180220,0
OR,Coos County,41011,20180227,0
OR,Coos County,41011,20180306,0
OR,Coos County,41011,20180313,0
OR,Coos County,41011,20180320,0
OR,Coos County,41011,20180327,0
OR,Coos County,41011,20180403,0
OR,Coos County,41011,20180410,0
OR,Coos County,41011,20180417,0
OR,Coos County,41011,20180424,0
OR,Coos County,41011,20180501,0
OR,Coos County,41011,20180508,0
OR,Coos County,41011,20180515,0
OR,Coos County,41011,20180522,0
OR,Coos County,41011,20180529,0
OR,Coos County,41011,20180605,100
OR,Coos County,41011,20180612,100
OR,Coos County,41011,20180619,100
OR,Coos County,41011,20180626,100
OR,Coos County,41011,20180703,100
OR,Coos County,41011,20180710,100
OR,Coos County,41011,20180717,154
OR,Coos County,41011,20180724,154
OR,Coos County,41011,20180731,200
OR,Coos County,41011,20180807,300
OR,Coos County,41011,20180814,300
OR,Coos County,41011,20180821,300
OR,Coos County,41011,20180828,300
OR,Coos County,41011,20180904,397
OR,Coos County,41011,20180911,397
OR,Coos County,41011,20180918,397
OR,Coos County,41011,20180925,397
OR,Coos County,41011,20181002,397
OR,Coos County,41011,20181009,397
OR,Coos County,41011,20181016,397
OR,Coos County,41011,20181023,397
OR,Coos County,41011,20181030,397
OR,Coos County,41011,20181106,397
OR,Coos County,41011,20181113,397
OR,Coos County,41011,20181120,397
OR,Coos County,41011,20181127,397
OR,Coos County,41011,20181204,397
OR,Coos County,41011,20181211,397
OR,Coos County,41011,20181218,397
OR,Coos County,41011,20181225,300
OR,Coos County,41011,20190101,296
OR,Coos County,41011,20190108,296
OR,Coos County,41011,20190115,296
OR,Coos County,41011,20190122,296
OR,Coos County,41011,20190129,296
OR,Coos County,41011,20190205,296
OR,Coos County,41011,20190212,200
OR,Coos County,41011,20190219,113
OR,Coos County,41011,20190226,21
OR,Coos County,41011,20190305,7
OR,Coos County,41011,20190312,8
OR,Coos County,41011,20190319,8
OR,Coos County,41011,20190326,8
OR,Coos County,41011,20190402,8
OR,Coos County,41011,20190409,0
OR,Coos County,41011,20190416,0
OR,Coos County,41011,20190423,0
OR,Coos County,41011,20190430,0
OR,Coos County,41011,20190507,0
OR,Coos County,41011,20190514,0
OR,Coos County,41011,20190521,0
OR,Coos County,41011,20190528,0
OR,Coos County,41011,20190604,0
OR,Coos County,41011,20190611,0
OR,Coos County,41011,20190618,0
OR,Coos County,41011,20190625,0
OR,Coos County,41011,20190702,32
OR,Coos County,41011,20190709,100
OR,Coos County,41011,20190716,100
OR,Coos County,41011,20190723,100
OR,Coos County,41011,20190730,100
OR,Coos County,41011,20190806,100
OR,Coos County,41011,20190813,100
OR,Coos County,41011,20190820,100
OR,Coos County,41011,20190827,100
OR,Coos County,41011,20190903,100
OR,Coos County,41011,20190910,100
OR,Coos County,41011,20190917,33
OR,Coos County,41011,20190924,0
OR,Coos County,41011,20191001,0
OR,Coos County,41011,20191008,0
OR,Coos County,41011,20191015,0
OR,Coos County,41011,20191022,0
OR,Coos County,41011,20191029,0
OR,Coos County,41011,20191105,0
OR,Coos County,41011,20191112,0
OR,Coos County,41011,20191119,0
OR,Coos County,41011,20191126,100
OR,Coos County,41011,20191203,100
OR,Coos County,41011,20191210,100
OR,Coos County,41011,20191217,100
OR,Coos County,41011,20191224,100
OR,Coos County,41011,20191231,100
OR,Coos County,41011,20200107,100
OR,Coos County,41011,20200114,100
OR,Coos County,41011,20200121,100
OR,Coos County,41011,20200128,75
OR,Coos County,41011,20200204,75
OR,Coos County,41011,20200211,75
OR,Coos County,41011,20200218,75
OR,Coos County,41011,20200225,77
OR,Coos County,41011,20200303,158
OR,Coos County,41011,20200310,162
OR,Coos County,41011,20200317,192
OR,Coos County,41011,20200324,226
OR,Coos County,41011,20200331,226
OR,Coos County,41011,20200407,226
OR,Coos County,41011,20200414,259
OR,Coos County,41011,20200421,280
OR,Coos County,41011,20200428,280
OR,Coos County,41011,20200505,320
OR,Coos County,41011,20200512,358
OR,Coos County,41011,20200519,349
OR,Coos County,41011,20200526,349
OR,Coos County,41011,20200602,327
OR,Coos County,41011,20200609,327
OR,Coos County,41011,20200616,327
OR,Coos County,41011,20200623,326
OR,Coos County,41011,20200630,326
OR,Coos County,41011,20200707,326
OR,Coos County,41011,20200714,336
OR,Coos County,41011,20200721,336
OR,Coos County,41011,20200728,336
OR,Coos County,41011,20200804,336
OR,Coos County,41011,20200811,355
OR,Coos County,41011,20200818,355
OR,Coos County,41011,20200825,358
OR,Coos County,41011,20200901,358
OR,Coos County,41011,20200908,390
OR,Coos County,41011,20200915,390
OR,Coos County,41011,20200922,390
OR,Coos County,41011,20200929,385
OR,Coos County,41011,20201006,385
OR,Coos County,41011,20201013,385
OR,Coos County,41011,20201020,385
OR,Coos County,41011,20201027,385
OR,Coos County,41011,20201103,385
OR,Coos County,41011,20201110,385
OR,Coos County,41011,20201117,384
OR,Coos County,41011,20201124,384
OR,Coos County,41011,20201201,384
OR,Coos County,41011,20201208,384
OR,Coos County,41011,20201215,384
OR,Coos County,41011,20201222,384
OR,Coos County,41011,20201229,358
OR,Coos County,41011,20210105,357
OR,Coos County,41011,20210112,310
OR,Coos County,41011,20210119,301
OR,Coos County,41011,20210126,284
OR,Coos County,41011,20210202,196
OR,Coos County,41011,20210209,132
OR,Coos County,41011,20210216,125
OR,Coos County,41011,20210223,125
OR,Coos County,41011,20210302,125
OR,Coos County,41011,20210309,125
OR,Coos County,41011,20210316,124
OR,Coos County,41011,20210323,59
OR,Coos County,41011,20210330,58
OR,Coos County,41011,20210406,104
OR,Coos County,41011,20210413,104
OR,Coos County,41011,20210420,200
OR,Coos County,41011,20210427,200
OR,Coos County,41011,20210504,292
OR,Coos County,41011,20210511,292
OR,Coos County,41011,20210518,292
OR,Coos County,41011,20210525,292
OR,Coos County,41011,20210601,292
OR,Coos County,41011,20210608,300
OR,Coos County,41011,20210615,251
OR,Coos County,41011,20210622,251
OR,Coos County,41011,20210629,253
OR,Coos County,41011,20210706,253
OR,Coos County,41011,20210713,254
OR,Coos County,41011,20210720,254
OR,Coos County,41011,20210727,300
OR,Coos County,41011,20210803,300
OR,Coos County,41011,20210810,300
OR,Coos County,41011,20210817,334
OR,Coos County,41011,20210824,334
OR,Coos County,41011,20210831,334
OR,Coos County,41011,20210907,334
OR,Coos County,41011,20210914,334
OR,Coos County,41011,20210921,324
OR,Coos County,41011,20210928,324
OR,Coos County,41011,20211005,324
OR,Coos County,41011,20211012,324
OR,Coos County,41011,20211019,324
OR,Coos County,41011,20211026,325
OR,Coos County,41011,20211102,325
OR,Coos County,41011,20211109,325
OR,Coos County,41011,20211116,300
OR,Coos County,41011,20211123,300
OR,Coos County,41011,20211130,300
OR,Coos County,41011,20211207,300
OR,Coos County,41011,20211214,300
OR,Coos County,41011,20211221,232
OR,Coos County,41011,20211228,202
OR,Coos County,41011,20220104,196
OR,Coos County,41011,20220111,196
OR,Coos County,41011,20220118,196
OR,Coos County,41011,20220125,196
OR,Coos County,41011,20220201,196
OR,Coos County,41011,20220208,202
OR,Coos County,41011,20220215,207
OR,Coos County,41011,20220222,207
OR,Coos County,41011,20220301,207
OR,Coos County,41011,20220308,207
OR,Coos County,41011,20220315,207
OR,Coos County,41011,20220322,207
OR,Coos County,41011,20220329,207
OR,Coos County,41011,20220405,222
OR,Coos County,41011,20220412,222
OR,Coos County,41011,20220419,197
OR,Coos County,41011,20220426,197
OR,Coos County,41011,20220503,191
OR,Coos County,41011,20220510,189
OR,Coos County,41011,20220517,189
OR,Coos County,41011,20220524,189
OR,Coos County,41011,20220531,189
OR,Coos County,41011,20220607,187
OR,Coos County,41011,20220614,180
OR,Coos County,41011,20220621,180
OR,Coos County,41011,20220628,180
OR,Coos County,41011,20220705,181
OR,Coos County,41011,20220712,181
OR,Coos County,41011,20220719,180
OR,Coos County,41011,20220726,180
OR,Coos County,41011,20220802,180
OR,Coos County,41011,20220809,178
OR,Coos County,41011,20220816,177
OR,Coos County,41011,20220823,177
OR,Coos County,41011,20220830,177
OR,Coos County,41011,20220906,177
OR,Coos County,41011,20220913,177
OR,Coos County,41011,20220920,177
OR,Coos County,41011,20220927,177
OR,Coos County,41011,20221004,178
OR,Coos County,41011,20221011,178
OR,Coos County,41011,20221018,178
OR,Coos County,41011,20221025,178
OR,Coos County,41011,20221101,178
OR,Coos County,41011,20221108,100
OR,Coos County,41011,20221115,100
OR,Coos County,41011,20221122,100
OR,Coos County,41011,20221129,100
OR,Coos County,41011,20221206,100
OR,Coos County,41011,20221213,100
OR,Coos County,41011,20221220,100
OR,Coos County,41011,20221227,100
OR,Coos County,41011,20230103,100
OR,Coos County,41011,20230110,100
OR,Coos County,41011,20230117,96
OR,Coos County,41011,20230124,96
OR,Coos County,41011,20230131,96
OR,Coos County,41011,20230207,96
OR,Coos County,41011,20230214,96
OR,Coos County,41011,20230221,164
OR,Coos County,41011,20230228,164
OR,Coos County,41011,20230307,164
OR,Coos County,41011,20230314,149
OR,Coos County,41011,20230321,82
OR,Coos County,41011,20230328,80
OR,Coos County,41011,20230404,80
OR,Coos County,41011,20230411,80
OR,Coos County,41011,20230418,80
OR,Coos County,41011,20230425,8
OR,Coos County,41011,20230502,8
OR,Coos County,41011,20230509,0
OR,Coos County,41011,20230516,0
OR,Coos County,41011,20230523,0
OR,Coos County,41011,20230530,0
OR,Coos County,41011,20230606,0
OR,Coos County,41011,20230613,13
OR,Coos County,41011,20230620,13
OR,Coos County,41011,20230627,100
OR,Coos County,41011,20230704,100
OR,Coos County,41011,20230711,105
OR,Coos County,41011,20230718,105
OR,Coos County,41011,20230725,105
OR,Coos County,41011,20230801,121
OR,Coos County,41011,20230808,121
OR,Coos County,41011,20230815,121
OR,Coos County,41011,20230822,121
OR,Coos County,41011,20230829,200
OR,Coos County,41011,20230905,200
OR,Coos County,41011,20230912,200
OR,Coos County,41011,20230919,201
OR,Coos County,41011,20230926,201
OR,Coos County,41011,20231003,198
OR,Coos County,41011,20231010,198
OR,Coos County,41011,20231017,197
OR,Coos County,41011,20231024,197
OR,Coos County,41011,20231031,197
OR,Coos County,41011,20231107,197
OR,Coos County,41011,20231114,194
OR,Coos County,41011,20231121,194
OR,Coos County,41011,20231128,194
OR,Coos County,41011,20231205,94
OR,Coos County,41011,20231212,21
OR,Coos County,41011,20231219,21
OR,Coos County,41011,20231226,21
OR,Coos County,41011,20240102,21
OR,Coos County,41011,20240109,21
OR,Coos County,41011,20240116,0
OR,Coos County,41011,20240123,0
OR,Coos County,41011,20240130,0
OR,Coos County,41011,20240206,0
OR,Coos County,41011,20240213,0
OR,Coos County,41011,20240220,0
OR,Coos County,41011,20240227,0
OR,Coos County,41011,20240305,0
OR,Coos County,41011,20240312,0
OR,Coos County,41011,20240319,0
OR,Coos County,41011,20240326,0
OR,Coos County,41011,20240402,0
OR,Coos County,41011,20240409,0
OR,Coos County,41011,20240416,0
OR,Coos County,41011,20240423,0
OR,Coos County,41011,20240430,0
OR,Coos County,41011,20240507,0
OR,Coos County,41011,20240514,0
OR,Coos County,41011,20240521,0
OR,Coos County,41011,20240528,0
OR,Coos County,41011,20240604,0
OR,Coos County,41011,20240611,0
OR,Coos County,41011,20240618,0
OR,Coos County,41011,20240625,0
OR,Coos County,41011,20240702,0
OR,Coos County,41011,20240709,100
OR,Coos County,41011,20240716,100
OR,Coos County,41011,20240723,100
OR,Coos County,41011,20240730,100
OR,Coos County,41011,20240806,100
OR,Coos County,41011,20240813,100
OR,Coos County,41011,20240820,100
OR,Coos County,41011,20240827,100
OR,Coos County,41011,20240903,100
OR,Coos County,41011,20240910,100
OR,Coos County,41011,20240917,90
OR,Coos County,41011,20240924,90
OR,Coos County,41011,20241001,89
OR,Coos County,41011,20241008,89
OR,Coos County,41011,20241015,89
OR,Coos County,41011,20241022,89
OR,Coos County,41011,20241029,58
OR,Coos County,41011,20241105,0
OR,Coos County,41011,20241112,0
OR,Coos County,41011,20241119,0
OR,Coos County,41011,20241126,0
OR,Coos County,41011,20241203,0
OR,Coos County,41011,20241210,0
OR,Coos County,41011,20241217,0
OR,Coos County,41011,20241224,0
OR,Coos County,41011,20241231,0
OR,Coos County,41011,20250107,0
OR,Coos County,41011,20250114,0
OR,Coos County,41011,20250121,0
OR,Coos County,41011,20250128,0
OR,Coos County,41011,20250204,0
OR,Coos County,41011,20250211,0
OR,Coos County,41011,20250218,0
OR,Coos County,41011,20250225,0
OR,Coos County,41011,20250304,0
OR,Coos County,41011,20250311,0
OR,Coos County,41011,20250318,0
OR,Coos County,41011,20250325,0
OR,Coos County,41011,20250401,0
OR,Coos County,41011,20250408,0
OR,Coos County,41011,20250415,0
OR,Coos County,41011,20250422,0
OR,Coos County,41011,20250429,0
OR,Coos County,41011,20250506,0
OR,Coos County,41011,20250513,0
OR,Coos County,41011,20250520,0
OR,Coos County,41011,20250527,0
OR,Coos County,41011,20250603,100
OR,Coos County,41011,20250610,100
OR,Coos County,41011,20250617,200
OR,Coos County,41011,20250624,200
OR,Coos County,41011,20250701,200
OR,Coos County,41011,20250708,200
OR,Coos County,41011,20250715,200
OR,Coos County,41011,20250722,200
OR,Coos County,41011,20250729,200
OR,Coos County,41011,20250805,200
OR,Coos County,41011,20250812,200
OR,Coos County,41011,20250819,200
OR,Coos County,41011,20250826,200
OR,Coos County,41011,20250902,200
OR,Coos County,41011,20250909,200
OR,Coos County,41011,20250916,200
OR,Coos County,41011,20250923,200
OR,Coos County,41011,20250930,200
OR,Coos County,41011,20251007,141
OR,Coos County,41011,20251014,141
OR,Coos County,41011,20251021,127
OR,Coos County,41011,20251028,83
OR,Coos County,41011,20251104,82
OR,Coos County,41011,20251111,82
OR,Coos County,41011,20251118,82
OR,Coos County,41011,20251125,82
OR,Coos County,41011,20251202,100
OR,Coos County,41011,20251209,100
OR,Coos County,41011,20251216,1
OR,Coos County,41011,20251223,1
OR,Coos County,41011,20251230,1
OR,Coos County,41011,20260106,1
OR,Coos County,41011,20260113,1
OR,Coos County,41011,20260120,37
OR,Coos County,41011,20260127,36
OR,Coos County,41011,20260203,125
OR,Coos County,41011,20260210,125
OR,Coos County,41011,20260217,125
OR,Coos County,41011,20260224,104
OR,Coos County,41011,20260303,104
OR,Coos County,41011,20260310,104
OR,Coos County,41011,20260317,104
OR,Coos County,41011,20260324,113
OR,Coos County,41011,20260331,114
OR,Coos County,41011,20260407,195
OR,Coos County,41011,20260414,195
OR,Coos County,41011,20260421,201
OR,Coos County,41011,20260428,201
OR,Coos County,41011,20260505,201
OR,Coos County,41011,20260512,204
OR,Coos County,41011,20260519,204
OR,Coos County,41011,20260526,204
OR,Coos County,41011,20260602,237
OR,Crook County,41013,20130101,59
OR,Crook County,41013,20130108,60
OR,Crook County,41013,20130115,60
OR,Crook County,41013,20130122,60
OR,Crook County,41013,20130129,60
OR,Crook County,41013,20130205,60
OR,Crook County,41013,20130212,54
OR,Crook County,41013,20130219,54
OR,Crook County,41013,20130226,54
OR,Crook County,41013,20130305,55
OR,Crook County,41013,20130312,55
OR,Crook County,41013,20130319,99
OR,Crook County,41013,20130326,99
OR,Crook County,41013,20130402,99
OR,Crook County,41013,20130409,99
OR,Crook County,41013,20130416,99
OR,Crook County,41013,20130423,99
OR,Crook County,41013,20130430,99
OR,Crook County,41013,20130507,100
OR,Crook County,41013,20130514,100
OR,Crook County,41013,20130521,100
OR,Crook County,41013,20130528,100
OR,Crook County,41013,20130604,81
OR,Crook County,41013,20130611,81
OR,Crook County,41013,20130618,104
OR,Crook County,41013,20130625,104
OR,Crook County,41013,20130702,104
OR,Crook County,41013,20130709,104
OR,Crook County,41013,20130716,104
OR,Crook County,41013,20130723,104
OR,Crook County,41013,20130730,123
OR,Crook County,41013,20130806,123
OR,Crook County,41013,20130813,123
OR,Crook County,41013,20130820,123
OR,Crook County,41013,20130827,123
OR,Crook County,41013,20130903,117
OR,Crook County,41013,20130910,117
OR,Crook County,41013,20130917,117
OR,Crook County,41013,20130924,117
OR,Crook County,41013,20131001,18
OR,Crook County,41013,20131008,16
OR,Crook County,41013,20131015,19
OR,Crook County,41013,20131022,18
OR,Crook County,41013,20131029,18
OR,Crook County,41013,20131105,17
OR,Crook County,41013,20131112,17
OR,Crook County,41013,20131119,17
OR,Crook County,41013,20131126,17
OR,Crook County,41013,20131203,25
OR,Crook County,41013,20131210,25
OR,Crook County,41013,20131217,100
OR,Crook County,41013,20131224,100
OR,Crook County,41013,20131231,100
OR,Crook County,41013,20140107,195
OR,Crook County,41013,20140114,284
OR,Crook County,41013,20140121,284
OR,Crook County,41013,20140128,284
OR,Crook County,41013,20140204,284
OR,Crook County,41013,20140211,284
OR,Crook County,41013,20140218,231
OR,Crook County,41013,20140225,238
OR,Crook County,41013,20140304,238
OR,Crook County,41013,20140311,238
OR,Crook County,41013,20140318,238
OR,Crook County,41013,20140325,238
OR,Crook County,41013,20140401,238
OR,Crook County,41013,20140408,238
OR,Crook County,41013,20140415,238
OR,Crook County,41013,20140422,238
OR,Crook County,41013,20140429,238
OR,Crook County,41013,20140506,238
OR,Crook County,41013,20140513,231
OR,Crook County,41013,20140520,231
OR,Crook County,41013,20140527,231
OR,Crook County,41013,20140603,231
OR,Crook County,41013,20140610,231
OR,Crook County,41013,20140617,231
OR,Crook County,41013,20140624,231
OR,Crook County,41013,20140701,231
OR,Crook County,41013,20140708,231
OR,Crook County,41013,20140715,231
OR,Crook County,41013,20140722,274
OR,Crook County,41013,20140729,274
OR,Crook County,41013,20140805,277
OR,Crook County,41013,20140812,277
OR,Crook County,41013,20140819,277
OR,Crook County,41013,20140826,277
OR,Crook County,41013,20140902,277
OR,Crook County,41013,20140909,277
OR,Crook County,41013,20140916,277
OR,Crook County,41013,20140923,277
OR,Crook County,41013,20140930,277
OR,Crook County,41013,20141007,277
OR,Crook County,41013,20141014,277
OR,Crook County,41013,20141021,277
OR,Crook County,41013,20141028,277
OR,Crook County,41013,20141104,277
OR,Crook County,41013,20141111,277
OR,Crook County,41013,20141118,265
OR,Crook County,41013,20141125,265
OR,Crook County,41013,20141202,265
OR,Crook County,41013,20141209,265
OR,Crook County,41013,20141216,265
OR,Crook County,41013,20141223,265
OR,Crook County,41013,20141230,265
OR,Crook County,41013,20150106,265
OR,Crook County,41013,20150113,265
OR,Crook County,41013,20150120,265
OR,Crook County,41013,20150127,265
OR,Crook County,41013,20150203,265
OR,Crook County,41013,20150210,265
OR,Crook County,41013,20150217,265
OR,Crook County,41013,20150224,265
OR,Crook County,41013,20150303,265
OR,Crook County,41013,20150310,265
OR,Crook County,41013,20150317,300
OR,Crook County,41013,20150324,300
OR,Crook County,41013,20150331,300
OR,Crook County,41013,20150407,300
OR,Crook County,41013,20150414,300
OR,Crook County,41013,20150421,300
OR,Crook County,41013,20150428,302
OR,Crook County,41013,20150505,302
OR,Crook County,41013,20150512,302
OR,Crook County,41013,20150519,302
OR,Crook County,41013,20150526,302
OR,Crook County,41013,20150602,302
OR,Crook County,41013,20150609,302
OR,Crook County,41013,20150616,302
OR,Crook County,41013,20150623,302
OR,Crook County,41013,20150630,302
OR,Crook County,41013,20150707,302
OR,Crook County,41013,20150714,302
OR,Crook County,41013,20150721,302
OR,Crook County,41013,20150728,305
OR,Crook County,41013,20150804,305
OR,Crook County,41013,20150811,305
OR,Crook County,41013,20150818,305
OR,Crook County,41013,20150825,311
OR,Crook County,41013,20150901,311
OR,Crook County,41013,20150908,311
OR,Crook County,41013,20150915,311
OR,Crook County,41013,20150922,311
OR,Crook County,41013,20150929,311
OR,Crook County,41013,20151006,311
OR,Crook County,41013,20151013,311
OR,Crook County,41013,20151020,311
OR,Crook County,41013,20151027,311
OR,Crook County,41013,20151103,311
OR,Crook County,41013,20151110,311
OR,Crook County,41013,20151117,311
OR,Crook County,41013,20151124,311
OR,Crook County,41013,20151201,311
OR,Crook County,41013,20151208,311
OR,Crook County,41013,20151215,306
OR,Crook County,41013,20151222,306
OR,Crook County,41013,20151229,281
OR,Crook County,41013,20160105,203
OR,Crook County,41013,20160112,203
OR,Crook County,41013,20160119,203
OR,Crook County,41013,20160126,203
OR,Crook County,41013,20160202,203
OR,Crook County,41013,20160209,203
OR,Crook County,41013,20160216,203
OR,Crook County,41013,20160223,203
OR,Crook County,41013,20160301,203
OR,Crook County,41013,20160308,145
OR,Crook County,41013,20160315,145
OR,Crook County,41013,20160322,142
OR,Crook County,41013,20160329,142
OR,Crook County,41013,20160405,55
OR,Crook County,41013,20160412,55
OR,Crook County,41013,20160419,55
OR,Crook County,41013,20160426,55
OR,Crook County,41013,20160503,100
OR,Crook County,41013,20160510,100
OR,Crook County,41013,20160517,100
OR,Crook County,41013,20160524,100
OR,Crook County,41013,20160531,100
OR,Crook County,41013,20160607,100
OR,Crook County,41013,20160614,100
OR,Crook County,41013,20160621,100
OR,Crook County,41013,20160628,100
OR,Crook County,41013,20160705,100
OR,Crook County,41013,20160712,100
OR,Crook County,41013,20160719,100
OR,Crook County,41013,20160726,100
OR,Crook County,41013,20160802,100
OR,Crook County,41013,20160809,100
OR,Crook County,41013,20160816,100
OR,Crook County,41013,20160823,100
OR,Crook County,41013,20160830,100
OR,Crook County,41013,20160906,100
OR,Crook County,41013,20160913,100
OR,Crook County,41013,20160920,100
OR,Crook County,41013,20160927,100
OR,Crook County,41013,20161004,100
OR,Crook County,41013,20161011,100
OR,Crook County,41013,20161018,100
OR,Crook County,41013,20161025,45
OR,Crook County,41013,20161101,45
OR,Crook County,41013,20161108,45
OR,Crook County,41013,20161115,45
OR,Crook County,41013,20161122,45
OR,Crook County,41013,20161129,45
OR,Crook County,41013,20161206,45
OR,Crook County,41013,20161213,47
OR,Crook County,41013,20161220,47
OR,Crook County,41013,20161227,0
OR,Crook County,41013,20170103,0
