State,County,FIPS,MapDate,DSCI
CA,Lassen County,06035,20211102,351
CA,Lassen County,06035,20211109,351
CA,Lassen County,06035,20211116,351
CA,Lassen County,06035,20211123,351
CA,Lassen County,06035,20211130,351
CA,Lassen County,06035,20211207,351
CA,Lassen County,06035,20211214,351
CA,Lassen County,06035,20211221,351
CA,Lassen County,06035,20211228,300
CA,Lassen County,06035,20220104,203
CA,Lassen County,06035,20220111,203
CA,Lassen County,06035,20220118,203
CA,Lassen County,06035,20220125,203
CA,Lassen County,06035,20220201,203
CA,Lassen County,06035,20220208,203
CA,Lassen County,06035,20220215,203
CA,Lassen County,06035,20220222,203
CA,Lassen County,06035,20220301,300
CA,Lassen County,06035,20220308,300
CA,Lassen County,06035,20220315,300
CA,Lassen County,06035,20220322,300
CA,Lassen County,06035,20220329,300
CA,Lassen County,06035,20220405,300
CA,Lassen County,06035,20220412,300
CA,Lassen County,06035,20220419,300
CA,Lassen County,06035,20220426,300
CA,Lassen County,06035,20220503,300
CA,Lassen County,06035,20220510,300
CA,Lassen County,06035,20220517,300
CA,Lassen County,06035,20220524,300
CA,Lassen County,06035,20220531,300
CA,Lassen County,06035,20220607,300
CA,Lassen County,06035,20220614,300
CA,Lassen County,06035,20220621,300
CA,Lassen County,06035,20220628,300
CA,Lassen County,06035,20220705,300
CA,Lassen County,06035,20220712,300
CA,Lassen County,06035,20220719,300
CA,Lassen County,06035,20220726,300
CA,Lassen County,06035,20220802,300
CA,Lassen County,06035,20220809,300
CA,Lassen County,06035,20220816,300
CA,Lassen County,06035,20220823,300
CA,Lassen County,06035,20220830,300
CA,Lassen County,06035,20220906,300
CA,Lassen County,06035,20220913,300
CA,Lassen County,06035,20220920,300
CA,Lassen County,06035,20220927,300
CA,Lassen County,06035,20221004,300
CA,Lassen County,06035,20221011,300
CA,Lassen County,06035,20221018,300
CA,Lassen County,06035,20221025,300
CA,Lassen County,06035,20221101,300
CA,Lassen County,06035,20221108,300
CA,Lassen County,06035,20221115,300
CA,Lassen County,06035,20221122,300
CA,Lassen County,06035,20221129,300
CA,Lassen County,06035,20221206,300
CA,Lassen County,06035,20221213,300
CA,Lassen County,06035,20221220,300
CA,Lassen County,06035,20221227,300
CA,Lassen County,06035,20230103,300
CA,Lassen County,06035,20230110,246
CA,Lassen County,06035,20230117,247
CA,Lassen County,06035,20230124,247
CA,Lassen County,06035,20230131,247
CA,Lassen County,06035,20230207,247
CA,Lassen County,06035,20230214,247
CA,Lassen County,06035,20230221,247
CA,Lassen County,06035,20230228,247
CA,Lassen County,06035,20230307,247
CA,Lassen County,06035,20230314,218
CA,Lassen County,06035,20230321,218
CA,Lassen County,06035,20230328,144
CA,Lassen County,06035,20230404,105
CA,Lassen County,06035,20230411,74
CA,Lassen County,06035,20230418,74
CA,Lassen County,06035,20230425,74
CA,Lassen County,06035,20230502,74
CA,Lassen County,06035,20230509,59
CA,Lassen County,06035,20230516,59
CA,Lassen County,06035,20230523,58
CA,Lassen County,06035,20230530,58
CA,Lassen County,06035,20230606,58
CA,Lassen County,06035,20230613,40
CA,Lassen County,06035,20230620,40
CA,Lassen County,06035,20230627,40
CA,Lassen County,06035,20230704,40
CA,Lassen County,06035,20230711,40
CA,Lassen County,06035,20230718,0
CA,Lassen County,06035,20230725,0
CA,Lassen County,06035,20230801,0
CA,Lassen County,06035,20230808,0
CA,Lassen County,06035,20230815,0
CA,Lassen County,06035,20230822,0
CA,Lassen County,06035,20230829,0
CA,Lassen County,06035,20230905,0
CA,Lassen County,06035,20230912,0
CA,Lassen County,06035,20230919,0
CA,Lassen County,06035,20230926,0
CA,Lassen County,06035,20231003,0
CA,Lassen County,06035,20231010,0
CA,Lassen County,06035,20231017,0
CA,Lassen County,06035,20231024,0
CA,Lassen County,06035,20231031,0
CA,Lassen County,06035,20231107,0
CA,Lassen County,06035,20231114,0
CA,Lassen County,06035,20231121,0
CA,Lassen County,06035,20231128,0
CA,Lassen County,06035,20231205,0
CA,Lassen County,06035,20231212,0
CA,Lassen County,06035,20231219,0
CA,Lassen County,06035,20231226,0
CA,Lassen County,06035,20240102,0
CA,Lassen County,06035,20240109,0
CA,Lassen County,06035,20240116,0
CA,Lassen County,06035,20240123,0
CA,Lassen County,06035,20240130,59
CA,Lassen County,06035,20240206,60
CA,Lassen County,06035,20240213,60
CA,Lassen County,06035,20240220,60
CA,Lassen County,06035,20240227,60
CA,Lassen County,06035,20240305,46
CA,Lassen County,06035,20240312,46
CA,Lassen County,06035,20240319,46
CA,Lassen County,06035,20240326,46
CA,Lassen County,06035,20240402,46
CA,Lassen County,06035,20240409,0
CA,Lassen County,06035,20240416,0
CA,Lassen County,06035,20240423,0
CA,Lassen County,06035,20240430,0
CA,Lassen County,06035,20240507,0
CA,Lassen County,06035,20240514,0
CA,Lassen County,06035,20240521,0
CA,Lassen County,06035,20240528,0
CA,Lassen County,06035,20240604,0
CA,Lassen County,06035,20240611,0
CA,Lassen County,06035,20240618,0
CA,Lassen County,06035,20240625,4
CA,Lassen County,06035,20240702,47
CA,Lassen County,06035,20240709,100
CA,Lassen County,06035,20240716,100
CA,Lassen County,06035,20240723,100
CA,Lassen County,06035,20240730,100
CA,Lassen County,06035,20240806,118
CA,Lassen County,06035,20240813,118
CA,Lassen County,06035,20240820,119
CA,Lassen County,06035,20240827,119
CA,Lassen County,06035,20240903,118
CA,Lassen County,06035,20240910,118
CA,Lassen County,06035,20240917,118
CA,Lassen County,06035,20240924,118
CA,Lassen County,06035,20241001,118
CA,Lassen County,06035,20241008,118
CA,Lassen County,06035,20241015,118
CA,Lassen County,06035,20241022,118
CA,Lassen County,06035,20241029,100
CA,Lassen County,06035,20241105,100
CA,Lassen County,06035,20241112,100
CA,Lassen County,06035,20241119,100
CA,Lassen County,06035,20241126,27
CA,Lassen County,06035,20241203,5
CA,Lassen County,06035,20241210,5
CA,Lassen County,06035,20241217,5
CA,Lassen County,06035,20241224,5
CA,Lassen County,06035,20241231,5
CA,Lassen County,06035,20250107,5
CA,Lassen County,06035,20250114,5
CA,Lassen County,06035,20250121,5
CA,Lassen County,06035,20250128,5
CA,Lassen County,06035,20250204,5
CA,Lassen County,06035,20250211,5
CA,Lassen County,06035,20250218,0
CA,Lassen County,06035,20250225,0
CA,Lassen County,06035,20250304,0
CA,Lassen County,06035,20250311,0
CA,Lassen County,06035,20250318,0
CA,Lassen County,06035,20250325,0
CA,Lassen County,06035,20250401,0
CA,Lassen County,06035,20250408,0
CA,Lassen County,06035,20250415,0
CA,Lassen County,06035,20250422,0
CA,Lassen County,06035,20250429,0
CA,Lassen County,06035,20250506,0
CA,Lassen County,06035,20250513,0
CA,Lassen County,06035,20250520,0
CA,Lassen County,06035,20250527,0
CA,Lassen County,06035,20250603,0
CA,Lassen County,06035,20250610,0
CA,Lassen County,06035,20250617,0
CA,Lassen County,06035,20250624,48
CA,Lassen County,06035,20250701,48
CA,Lassen County,06035,20250708,48
CA,Lassen County,06035,20250715,48
CA,Lassen County,06035,20250722,48
CA,Lassen County,06035,20250729,48
CA,Lassen County,06035,20250805,48
CA,Lassen County,06035,20250812,48
CA,Lassen County,06035,20250819,48
CA,Lassen County,06035,20250826,48
CA,Lassen County,06035,20250902,48
CA,Lassen County,06035,20250909,48
CA,Lassen County,06035,20250916,48
CA,Lassen County,06035,20250923,48
CA,Lassen County,06035,20250930,48
CA,Lassen County,06035,20251007,48
CA,Lassen County,06035,20251014,47
CA,Lassen County,06035,20251021,36
CA,Lassen County,06035,20251028,36
CA,Lassen County,06035,20251104,0
CA,Lassen County,06035,20251111,0
CA,Lassen County,06035,20251118,0
CA,Lassen County,06035,20251125,0
CA,Lassen County,06035,20251202,0
CA,Lassen County,06035,20251209,0
CA,Lassen County,06035,20251216,9
CA,Lassen County,06035,20251223,9
CA,Lassen County,06035,20251230,8
CA,Lassen County,06035,20260106,0
CA,Lassen County,06035,20260113,0
CA,Lassen County,06035,20260120,0
CA,Lassen County,06035,20260127,0
CA,Lassen County,06035,20260203,0
CA,Lassen County,06035,20260210,0
CA,Lassen County,06035,20260217,0
CA,Lassen County,06035,20260224,0
CA,Lassen County,06035,20260303,0
CA,Lassen County,06035,20260310,99
CA,Lassen County,06035,20260317,100
CA,Lassen County,06035,20260324,100
CA,Lassen County,06035,20260331,100
CA,Lassen County,06035,20260407,193
CA,Lassen County,06035,20260414,189
CA,Lassen County,06035,20260421,188
CA,Lassen County,06035,20260428,188
CA,Lassen County,06035,20260505,188
CA,Lassen County,06035,20260512,188
CA,Lassen County,06035,20260519,188
CA,Lassen County,06035,20260526,188
CA,Lassen County,06035,20260602,188
CA,Los Angeles County,06037,20130101,203
CA,Los Angeles County,06037,20130108,203
CA,Los Angeles County,06037,20130115,203
CA,Los Angeles County,06037,20130122,203
CA,Los Angeles County,06037,20130129,133
CA,Los Angeles County,06037,20130205,133
CA,Los Angeles County,06037,20130212,133
CA,Los Angeles County,06037,20130219,133
CA,Los Angeles County,06037,20130226,132
CA,Los Angeles County,06037,20130305,134
CA,Los Angeles County,06037,20130312,132
CA,Los Angeles County,06037,20130319,132
CA,Los Angeles County,06037,20130326,132
CA,Los Angeles County,06037,20130402,132
CA,Los Angeles County,06037,20130409,132
CA,Los Angeles County,06037,20130416,132
CA,Los Angeles County,06037,20130423,223
CA,Los Angeles County,06037,20130430,225
CA,Los Angeles County,06037,20130507,229
CA,Los Angeles County,06037,20130514,229
CA,Los Angeles County,06037,20130521,229
CA,Los Angeles County,06037,20130528,229
CA,Los Angeles County,06037,20130604,297
CA,Los Angeles County,06037,20130611,297
CA,Los Angeles County,06037,20130618,297
CA,Los Angeles County,06037,20130625,297
CA,Los Angeles County,06037,20130702,297
CA,Los Angeles County,06037,20130709,297
CA,Los Angeles County,06037,20130716,297
CA,Los Angeles County,06037,20130723,297
CA,Los Angeles County,06037,20130730,297
CA,Los Angeles County,06037,20130806,297
CA,Los Angeles County,06037,20130813,302
CA,Los Angeles County,06037,20130820,302
CA,Los Angeles County,06037,20130827,302
CA,Los Angeles County,06037,20130903,302
CA,Los Angeles County,06037,20130910,302
CA,Los Angeles County,06037,20130917,302
CA,Los Angeles County,06037,20130924,302
CA,Los Angeles County,06037,20131001,302
CA,Los Angeles County,06037,20131008,302
CA,Los Angeles County,06037,20131015,302
CA,Los Angeles County,06037,20131022,302
CA,Los Angeles County,06037,20131029,302
CA,Los Angeles County,06037,20131105,302
CA,Los Angeles County,06037,20131112,302
CA,Los Angeles County,06037,20131119,302
CA,Los Angeles County,06037,20131126,298
CA,Los Angeles County,06037,20131203,298
CA,Los Angeles County,06037,20131210,298
CA,Los Angeles County,06037,20131217,298
CA,Los Angeles County,06037,20131224,298
CA,Los Angeles County,06037,20131231,298
CA,Los Angeles County,06037,20140107,298
CA,Los Angeles County,06037,20140114,367
CA,Los Angeles County,06037,20140121,367
CA,Los Angeles County,06037,20140128,367
CA,Los Angeles County,06037,20140204,367
CA,Los Angeles County,06037,20140211,367
CA,Los Angeles County,06037,20140218,405
CA,Los Angeles County,06037,20140225,407
CA,Los Angeles County,06037,20140304,399
CA,Los Angeles County,06037,20140311,399
CA,Los Angeles County,06037,20140318,401
CA,Los Angeles County,06037,20140325,403
CA,Los Angeles County,06037,20140401,403
CA,Los Angeles County,06037,20140408,403
CA,Los Angeles County,06037,20140415,403
CA,Los Angeles County,06037,20140422,403
CA,Los Angeles County,06037,20140429,403
CA,Los Angeles County,06037,20140506,403
CA,Los Angeles County,06037,20140513,403
CA,Los Angeles County,06037,20140520,403
CA,Los Angeles County,06037,20140527,403
CA,Los Angeles County,06037,20140603,403
CA,Los Angeles County,06037,20140610,403
CA,Los Angeles County,06037,20140617,403
CA,Los Angeles County,06037,20140624,403
CA,Los Angeles County,06037,20140701,487
CA,Los Angeles County,06037,20140708,487
CA,Los Angeles County,06037,20140715,488
CA,Los Angeles County,06037,20140722,488
CA,Los Angeles County,06037,20140729,488
CA,Los Angeles County,06037,20140805,488
CA,Los Angeles County,06037,20140812,488
CA,Los Angeles County,06037,20140819,488
CA,Los Angeles County,06037,20140826,488
CA,Los Angeles County,06037,20140902,488
CA,Los Angeles County,06037,20140909,488
CA,Los Angeles County,06037,20140916,488
CA,Los Angeles County,06037,20140923,488
CA,Los Angeles County,06037,20140930,488
CA,Los Angeles County,06037,20141007,488
CA,Los Angeles County,06037,20141014,488
CA,Los Angeles County,06037,20141021,488
CA,Los Angeles County,06037,20141028,488
CA,Los Angeles County,06037,20141104,488
CA,Los Angeles County,06037,20141111,488
CA,Los Angeles County,06037,20141118,488
CA,Los Angeles County,06037,20141125,488
CA,Los Angeles County,06037,20141202,488
CA,Los Angeles County,06037,20141209,488
CA,Los Angeles County,06037,20141216,488
CA,Los Angeles County,06037,20141223,488
CA,Los Angeles County,06037,20141230,488
CA,Los Angeles County,06037,20150106,488
CA,Los Angeles County,06037,20150113,488
CA,Los Angeles County,06037,20150120,488
CA,Los Angeles County,06037,20150127,488
CA,Los Angeles County,06037,20150203,488
CA,Los Angeles County,06037,20150210,488
CA,Los Angeles County,06037,20150217,488
CA,Los Angeles County,06037,20150224,488
CA,Los Angeles County,06037,20150303,488
CA,Los Angeles County,06037,20150310,488
CA,Los Angeles County,06037,20150317,488
CA,Los Angeles County,06037,20150324,488
CA,Los Angeles County,06037,20150331,488
CA,Los Angeles County,06037,20150407,488
CA,Los Angeles County,06037,20150414,488
CA,Los Angeles County,06037,20150421,488
CA,Los Angeles County,06037,20150428,488
CA,Los Angeles County,06037,20150505,488
CA,Los Angeles County,06037,20150512,488
CA,Los Angeles County,06037,20150519,488
CA,Los Angeles County,06037,20150526,488
CA,Los Angeles County,06037,20150602,488
CA,Los Angeles County,06037,20150609,488
CA,Los Angeles County,06037,20150616,488
CA,Los Angeles County,06037,20150623,488
CA,Los Angeles County,06037,20150630,488
CA,Los Angeles County,06037,20150707,488
CA,Los Angeles County,06037,20150714,488
CA,Los Angeles County,06037,20150721,488
CA,Los Angeles County,06037,20150728,488
CA,Los Angeles County,06037,20150804,488
CA,Los Angeles County,06037,20150811,488
CA,Los Angeles County,06037,20150818,488
CA,Los Angeles County,06037,20150825,488
CA,Los Angeles County,06037,20150901,488
CA,Los Angeles County,06037,20150908,488
CA,Los Angeles County,06037,20150915,488
CA,Los Angeles County,06037,20150922,488
CA,Los Angeles County,06037,20150929,488
CA,Los Angeles County,06037,20151006,488
CA,Los Angeles County,06037,20151013,488
CA,Los Angeles County,06037,20151020,488
CA,Los Angeles County,06037,20151027,488
CA,Los Angeles County,06037,20151103,488
CA,Los Angeles County,06037,20151110,488
CA,Los Angeles County,06037,20151117,488
CA,Los Angeles County,06037,20151124,488
CA,Los Angeles County,06037,20151201,488
CA,Los Angeles County,06037,20151208,488
CA,Los Angeles County,06037,20151215,488
CA,Los Angeles County,06037,20151222,488
CA,Los Angeles County,06037,20151229,488
CA,Los Angeles County,06037,20160105,488
CA,Los Angeles County,06037,20160112,488
CA,Los Angeles County,06037,20160119,488
CA,Los Angeles County,06037,20160126,488
CA,Los Angeles County,06037,20160202,486
CA,Los Angeles County,06037,20160209,486
CA,Los Angeles County,06037,20160216,486
CA,Los Angeles County,06037,20160223,486
CA,Los Angeles County,06037,20160301,486
CA,Los Angeles County,06037,20160308,486
CA,Los Angeles County,06037,20160315,486
CA,Los Angeles County,06037,20160322,486
CA,Los Angeles County,06037,20160329,486
CA,Los Angeles County,06037,20160405,486
CA,Los Angeles County,06037,20160412,486
CA,Los Angeles County,06037,20160419,486
CA,Los Angeles County,06037,20160426,486
CA,Los Angeles County,06037,20160503,486
CA,Los Angeles County,06037,20160510,486
CA,Los Angeles County,06037,20160517,486
CA,Los Angeles County,06037,20160524,486
CA,Los Angeles County,06037,20160531,486
CA,Los Angeles County,06037,20160607,486
CA,Los Angeles County,06037,20160614,486
CA,Los Angeles County,06037,20160621,486
CA,Los Angeles County,06037,20160628,486
CA,Los Angeles County,06037,20160705,486
CA,Los Angeles County,06037,20160712,486
CA,Los Angeles County,06037,20160719,486
CA,Los Angeles County,06037,20160726,486
CA,Los Angeles County,06037,20160802,486
CA,Los Angeles County,06037,20160809,486
CA,Los Angeles County,06037,20160816,486
CA,Los Angeles County,06037,20160823,486
CA,Los Angeles County,06037,20160830,486
CA,Los Angeles County,06037,20160906,486
CA,Los Angeles County,06037,20160913,486
CA,Los Angeles County,06037,20160920,486
CA,Los Angeles County,06037,20160927,486
CA,Los Angeles County,06037,20161004,486
CA,Los Angeles County,06037,20161011,486
CA,Los Angeles County,06037,20161018,486
CA,Los Angeles County,06037,20161025,486
CA,Los Angeles County,06037,20161101,486
CA,Los Angeles County,06037,20161108,486
CA,Los Angeles County,06037,20161115,486
CA,Los Angeles County,06037,20161122,486
CA,Los Angeles County,06037,20161129,486
CA,Los Angeles County,06037,20161206,486
CA,Los Angeles County,06037,20161213,486
CA,Los Angeles County,06037,20161220,486
CA,Los Angeles County,06037,20161227,459
CA,Los Angeles County,06037,20170103,459
CA,Los Angeles County,06037,20170110,421
CA,Los Angeles County,06037,20170117,421
CA,Los Angeles County,06037,20170124,321
CA,Los Angeles County,06037,20170131,321
CA,Los Angeles County,06037,20170207,237
CA,Los Angeles County,06037,20170214,237
CA,Los Angeles County,06037,20170221,161
CA,Los Angeles County,06037,20170228,164
CA,Los Angeles County,06037,20170307,157
CA,Los Angeles County,06037,20170314,155
CA,Los Angeles County,06037,20170321,155
CA,Los Angeles County,06037,20170328,155
CA,Los Angeles County,06037,20170404,155
CA,Los Angeles County,06037,20170411,155
CA,Los Angeles County,06037,20170418,155
CA,Los Angeles County,06037,20170425,155
CA,Los Angeles County,06037,20170502,155
CA,Los Angeles County,06037,20170509,155
CA,Los Angeles County,06037,20170516,155
CA,Los Angeles County,06037,20170523,155
CA,Los Angeles County,06037,20170530,155
CA,Los Angeles County,06037,20170606,155
CA,Los Angeles County,06037,20170613,155
CA,Los Angeles County,06037,20170620,155
CA,Los Angeles County,06037,20170627,155
CA,Los Angeles County,06037,20170704,155
CA,Los Angeles County,06037,20170711,155
CA,Los Angeles County,06037,20170718,155
CA,Los Angeles County,06037,20170725,155
CA,Los Angeles County,06037,20170801,155
CA,Los Angeles County,06037,20170808,155
CA,Los Angeles County,06037,20170815,155
CA,Los Angeles County,06037,20170822,155
CA,Los Angeles County,06037,20170829,155
CA,Los Angeles County,06037,20170905,155
CA,Los Angeles County,06037,20170912,155
CA,Los Angeles County,06037,20170919,155
CA,Los Angeles County,06037,20170926,154
CA,Los Angeles County,06037,20171003,154
CA,Los Angeles County,06037,20171010,154
CA,Los Angeles County,06037,20171017,154
CA,Los Angeles County,06037,20171024,154
CA,Los Angeles County,06037,20171031,154
CA,Los Angeles County,06037,20171107,154
CA,Los Angeles County,06037,20171114,154
CA,Los Angeles County,06037,20171121,154
CA,Los Angeles County,06037,20171128,154
CA,Los Angeles County,06037,20171205,179
CA,Los Angeles County,06037,20171212,179
CA,Los Angeles County,06037,20171219,179
CA,Los Angeles County,06037,20171226,179
CA,Los Angeles County,06037,20180102,179
CA,Los Angeles County,06037,20180109,179
CA,Los Angeles County,06037,20180116,179
CA,Los Angeles County,06037,20180123,179
CA,Los Angeles County,06037,20180130,272
CA,Los Angeles County,06037,20180206,295
CA,Los Angeles County,06037,20180213,298
CA,Los Angeles County,06037,20180220,298
CA,Los Angeles County,06037,20180227,298
CA,Los Angeles County,06037,20180306,300
CA,Los Angeles County,06037,20180313,300
CA,Los Angeles County,06037,20180320,300
CA,Los Angeles County,06037,20180327,278
CA,Los Angeles County,06037,20180403,278
CA,Los Angeles County,06037,20180410,281
CA,Los Angeles County,06037,20180417,281
CA,Los Angeles County,06037,20180424,281
CA,Los Angeles County,06037,20180501,281
CA,Los Angeles County,06037,20180508,281
CA,Los Angeles County,06037,20180515,283
CA,Los Angeles County,06037,20180522,282
CA,Los Angeles County,06037,20180529,282
CA,Los Angeles County,06037,20180605,282
CA,Los Angeles County,06037,20180612,282
CA,Los Angeles County,06037,20180619,282
CA,Los Angeles County,06037,20180626,282
CA,Los Angeles County,06037,20180703,282
CA,Los Angeles County,06037,20180710,282
CA,Los Angeles County,06037,20180717,282
CA,Los Angeles County,06037,20180724,282
CA,Los Angeles County,06037,20180731,282
CA,Los Angeles County,06037,20180807,282
CA,Los Angeles County,06037,20180814,282
CA,Los Angeles County,06037,20180821,282
CA,Los Angeles County,06037,20180828,282
CA,Los Angeles County,06037,20180904,282
CA,Los Angeles County,06037,20180911,282
CA,Los Angeles County,06037,20180918,282
CA,Los Angeles County,06037,20180925,282
CA,Los Angeles County,06037,20181002,282
CA,Los Angeles County,06037,20181009,282
CA,Los Angeles County,06037,20181016,282
CA,Los Angeles County,06037,20181023,272
CA,Los Angeles County,06037,20181030,272
CA,Los Angeles County,06037,20181106,272
CA,Los Angeles County,06037,20181113,272
CA,Los Angeles County,06037,20181120,276
CA,Los Angeles County,06037,20181127,276
CA,Los Angeles County,06037,20181204,276
CA,Los Angeles County,06037,20181211,276
CA,Los Angeles County,06037,20181218,276
CA,Los Angeles County,06037,20181225,276
CA,Los Angeles County,06037,20190101,276
CA,Los Angeles County,06037,20190108,276
CA,Los Angeles County,06037,20190115,204
CA,Los Angeles County,06037,20190122,200
CA,Los Angeles County,06037,20190129,200
CA,Los Angeles County,06037,20190205,100
CA,Los Angeles County,06037,20190212,100
CA,Los Angeles County,06037,20190219,21
CA,Los Angeles County,06037,20190226,0
CA,Los Angeles County,06037,20190305,0
CA,Los Angeles County,06037,20190312,0
CA,Los Angeles County,06037,20190319,0
CA,Los Angeles County,06037,20190326,0
CA,Los Angeles County,06037,20190402,0
CA,Los Angeles County,06037,20190409,0
CA,Los Angeles County,06037,20190416,0
CA,Los Angeles County,06037,20190423,0
CA,Los Angeles County,06037,20190430,0
CA,Los Angeles County,06037,20190507,0
CA,Los Angeles County,06037,20190514,0
CA,Los Angeles County,06037,20190521,0
CA,Los Angeles County,06037,20190528,0
CA,Los Angeles County,06037,20190604,0
CA,Los Angeles County,06037,20190611,0
CA,Los Angeles County,06037,20190618,0
CA,Los Angeles County,06037,20190625,0
CA,Los Angeles County,06037,20190702,0
CA,Los Angeles County,06037,20190709,0
CA,Los Angeles County,06037,20190716,0
CA,Los Angeles County,06037,20190723,0
CA,Los Angeles County,06037,20190730,0
CA,Los Angeles County,06037,20190806,0
CA,Los Angeles County,06037,20190813,0
CA,Los Angeles County,06037,20190820,0
CA,Los Angeles County,06037,20190827,1
CA,Los Angeles County,06037,20190903,1
CA,Los Angeles County,06037,20190910,1
CA,Los Angeles County,06037,20190917,1
CA,Los Angeles County,06037,20190924,1
CA,Los Angeles County,06037,20191001,0
CA,Los Angeles County,06037,20191008,0
CA,Los Angeles County,06037,20191015,0
CA,Los Angeles County,06037,20191022,0
CA,Los Angeles County,06037,20191029,0
CA,Los Angeles County,06037,20191105,0
CA,Los Angeles County,06037,20191112,100
CA,Los Angeles County,06037,20191119,100
CA,Los Angeles County,06037,20191126,100
CA,Los Angeles County,06037,20191203,80
CA,Los Angeles County,06037,20191210,0
CA,Los Angeles County,06037,20191217,0
CA,Los Angeles County,06037,20191224,0
CA,Los Angeles County,06037,20191231,0
CA,Los Angeles County,06037,20200107,0
CA,Los Angeles County,06037,20200114,0
CA,Los Angeles County,06037,20200121,0
CA,Los Angeles County,06037,20200128,0
CA,Los Angeles County,06037,20200204,0
CA,Los Angeles County,06037,20200211,79
CA,Los Angeles County,06037,20200218,79
CA,Los Angeles County,06037,20200225,79
CA,Los Angeles County,06037,20200303,79
CA,Los Angeles County,06037,20200310,176
CA,Los Angeles County,06037,20200317,147
CA,Los Angeles County,06037,20200324,96
CA,Los Angeles County,06037,20200331,96
CA,Los Angeles County,06037,20200407,16
CA,Los Angeles County,06037,20200414,0
CA,Los Angeles County,06037,20200421,0
CA,Los Angeles County,06037,20200428,0
CA,Los Angeles County,06037,20200505,0
CA,Los Angeles County,06037,20200512,0
CA,Los Angeles County,06037,20200519,0
CA,Los Angeles County,06037,20200526,0
CA,Los Angeles County,06037,20200602,0
CA,Los Angeles County,06037,20200609,0
CA,Los Angeles County,06037,20200616,0
CA,Los Angeles County,06037,20200623,0
CA,Los Angeles County,06037,20200630,0
CA,Los Angeles County,06037,20200707,0
CA,Los Angeles County,06037,20200714,0
CA,Los Angeles County,06037,20200721,0
CA,Los Angeles County,06037,20200728,0
CA,Los Angeles County,06037,20200804,0
CA,Los Angeles County,06037,20200811,0
CA,Los Angeles County,06037,20200818,0
CA,Los Angeles County,06037,20200825,0
CA,Los Angeles County,06037,20200901,0
CA,Los Angeles County,06037,20200908,0
CA,Los Angeles County,06037,20200915,19
CA,Los Angeles County,06037,20200922,19
CA,Los Angeles County,06037,20200929,19
CA,Los Angeles County,06037,20201006,19
CA,Los Angeles County,06037,20201013,19
CA,Los Angeles County,06037,20201020,19
CA,Los Angeles County,06037,20201027,19
CA,Los Angeles County,06037,20201103,18
CA,Los Angeles County,06037,20201110,18
CA,Los Angeles County,06037,20201117,18
CA,Los Angeles County,06037,20201124,96
CA,Los Angeles County,06037,20201201,96
CA,Los Angeles County,06037,20201208,196
CA,Los Angeles County,06037,20201215,206
CA,Los Angeles County,06037,20201222,206
CA,Los Angeles County,06037,20201229,206
CA,Los Angeles County,06037,20210105,205
CA,Los Angeles County,06037,20210112,207
CA,Los Angeles County,06037,20210119,207
CA,Los Angeles County,06037,20210126,207
CA,Los Angeles County,06037,20210202,198
CA,Los Angeles County,06037,20210209,198
CA,Los Angeles County,06037,20210216,198
CA,Los Angeles County,06037,20210223,198
CA,Los Angeles County,06037,20210302,211
CA,Los Angeles County,06037,20210309,211
CA,Los Angeles County,06037,20210316,211
CA,Los Angeles County,06037,20210323,219
CA,Los Angeles County,06037,20210330,219
CA,Los Angeles County,06037,20210406,297
CA,Los Angeles County,06037,20210413,297
CA,Los Angeles County,06037,20210420,385
CA,Los Angeles County,06037,20210427,385
CA,Los Angeles County,06037,20210504,385
CA,Los Angeles County,06037,20210511,385
CA,Los Angeles County,06037,20210518,385
CA,Los Angeles County,06037,20210525,385
CA,Los Angeles County,06037,20210601,385
CA,Los Angeles County,06037,20210608,401
CA,Los Angeles County,06037,20210615,401
CA,Los Angeles County,06037,20210622,401
CA,Los Angeles County,06037,20210629,401
CA,Los Angeles County,06037,20210706,401
CA,Los Angeles County,06037,20210713,401
CA,Los Angeles County,06037,20210720,401
CA,Los Angeles County,06037,20210727,417
CA,Los Angeles County,06037,20210803,417
CA,Los Angeles County,06037,20210810,417
CA,Los Angeles County,06037,20210817,417
CA,Los Angeles County,06037,20210824,417
CA,Los Angeles County,06037,20210831,417
CA,Los Angeles County,06037,20210907,417
CA,Los Angeles County,06037,20210914,417
CA,Los Angeles County,06037,20210921,417
CA,Los Angeles County,06037,20210928,417
CA,Los Angeles County,06037,20211005,417
CA,Los Angeles County,06037,20211012,417
CA,Los Angeles County,06037,20211019,417
CA,Los Angeles County,06037,20211026,417
CA,Los Angeles County,06037,20211102,417
CA,Los Angeles County,06037,20211109,417
CA,Los Angeles County,06037,20211116,417
CA,Los Angeles County,06037,20211123,417
CA,Los Angeles County,06037,20211130,417
CA,Los Angeles County,06037,20211207,417
CA,Los Angeles County,06037,20211214,417
CA,Los Angeles County,06037,20211221,408
CA,Los Angeles County,06037,20211228,305
CA,Los Angeles County,06037,20220104,210
CA,Los Angeles County,06037,20220111,209
CA,Los Angeles County,06037,20220118,209
CA,Los Angeles County,06037,20220125,209
CA,Los Angeles County,06037,20220201,209
CA,Los Angeles County,06037,20220208,209
CA,Los Angeles County,06037,20220215,209
CA,Los Angeles County,06037,20220222,209
CA,Los Angeles County,06037,20220301,240
CA,Los Angeles County,06037,20220308,240
CA,Los Angeles County,06037,20220315,299
CA,Los Angeles County,06037,20220322,299
CA,Los Angeles County,06037,20220329,299
