incident_name,incident_id,DSCI_current,DSCI_4wk_avg,DSCI_8wk_avg,DSCI_12wk_avg,DSCI_16wk_avg,DSCI_25wk_avg,DSCI_36wk_avg,DSCI_42wk_avg,DSCI_52wk_avg,eddi90d_current,spei180d_current,pdsi_current,eddi90d_1wk_avg,spei180d_1wk_avg,pdsi_1wk_avg,eddi90d_2wk_avg,spei180d_2wk_avg,pdsi_2wk_avg,eddi90d_4wk_avg,spei180d_4wk_avg,pdsi_4wk_avg
Canary Fire,45291c5b-03f9-417f-b120-480be9b60315,38.0,10.75,5.375,3.5833333333333335,2.6875,1.72,1.1944444444444444,1.0238095238095237,0.8269230769230769,2.0899999141693115,0.6299999952316284,4.340000152587891,1.684999942779541,0.6299999952316284,4.394999980926514,1.5,0.6299999952316284,4.446666717529297,1.1866666078567505,0.5883333086967468,4.608333587646484
Cotton Fire,f36370f9-c5e3-4a22-840b-aebc4652737e,52.0,13.0,6.5,4.333333333333333,3.25,2.08,1.4444444444444444,1.2380952380952381,1.0,2.0899999141693115,-0.800000011920929,-0.0099999997764825,2.0899999141693115,-0.7549999952316284,-0.0099999997764825,2.0899999141693115,-0.7400000095367432,-0.1799999922513961,2.0899999141693115,-0.6983333230018616,-0.3549999892711639
Mill Creek 4 Fire,6f67d619-6533-4889-a740-c0d018ae9cda,29.0,22.75,13.75,9.166666666666666,6.875,4.4,3.0555555555555554,2.6666666666666665,2.5961538461538463,-1.690000057220459,0.4699999988079071,0.8299999833106995,-1.690000057220459,0.4699999988079071,0.7150000333786011,-1.6100000143051147,0.550000011920929,0.5833333134651184,-1.2416666746139526,0.4599999785423279,-0.0016666650772094
Church 2 Fire,accf266c-8516-45cf-9570-8cf180c86ae1,38.0,10.75,5.375,3.5833333333333335,2.6875,1.72,1.1944444444444444,1.0238095238095237,0.8269230769230769,2.0899999141693115,-0.2399999946355819,0.8100000023841858,2.0899999141693115,-0.2049999982118606,0.8350000381469727,2.0899999141693115,-0.0799999982118606,0.8600000143051147,2.0899999141693115,-0.1616666615009308,0.9083333611488342
Roblar Fire ,317db5a2-a6f0-43b8-b1b1-1e90a60124d7,38.0,10.75,5.375,3.5833333333333335,2.6875,1.72,1.1944444444444444,1.0238095238095237,0.8269230769230769,1.690000057220459,0.6299999952316284,3.740000009536743,1.350000023841858,0.6699999570846558,3.7799999713897705,1.2366666793823242,0.6833333373069763,3.819999933242798,1.0449999570846558,0.5883333086967468,3.946666717529297
Boyles Fire,0d74ddd7-8a31-4014-8f25-d1e1eebca140,75.0,56.5,28.25,18.833333333333332,14.125,9.04,6.277777777777778,5.380952380952381,4.346153846153846,1.4500000476837158,-0.4600000083446502,-0.550000011920929,1.4500000476837158,-0.4250000119209289,-0.5550000071525574,1.3933333158493042,-0.3633333444595337,-0.5633333325386047,1.7416666746139526,-0.2549999952316284,-0.5766666531562805
Bridge Fire,81e678d0-6b80-4a16-b8a6-1ec5a4fe0ba0,117.0,50.25,29.875,22.25,18.4375,14.32,12.083333333333334,11.357142857142858,10.51923076923077,1.0099999904632568,0.4699999988079071,3.1600000858306885,1.069999933242798,0.4699999988079071,3.200000047683716,1.0133333206176758,0.5233333110809326,3.240000009536743,0.7350000143051147,0.4699999988079071,3.3600001335144043
Rice 2 Fire,0de2ba3a-b8de-447b-bd19-eced55f97497,38.0,10.75,5.375,3.5833333333333335,2.6875,1.72,1.1944444444444444,1.0238095238095237,0.8269230769230769,0.6299999952316284,1.0099999904632568,4.699999809265137,0.4350000023841858,0.9549999833106996,4.75,0.3233333230018616,0.9366666674613952,4.796666622161865,0.1783333271741867,0.7666666507720947,4.949999809265137
Wicklow Fire,482388dc-66e4-408d-bc60-01ce780ed0d8,30.0,30.25,31.0,24.666666666666668,18.5,11.84,8.222222222222221,7.0476190476190474,5.6923076923076925,0.4699999988079071,0.1700000017881393,-0.5400000214576721,0.4699999988079071,0.1700000017881393,-0.5400000214576721,0.5733333230018616,0.1266666650772094,-0.5333333015441895,0.7266666889190674,0.1733333319425583,-0.5266666412353516
Train Fire,aa8bcbc8-31af-4d8a-b0d8-9351974cf51f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799999713897705,-0.1000000014901161,1.0700000524520874,1.2799999713897705,-0.1000000014901161,1.0700000524520874,1.2799999713897705,-0.0766666680574417,1.1100000143051147,1.618333339691162,-0.135000005364418,1.170000076293945
Airport Fire,44d60d5a-522f-4c9f-ba55-ae09e9d2c973,91.0,42.5,25.5,19.666666666666668,16.75,13.6,12.472222222222221,12.976190476190476,13.75,0.800000011920929,1.0099999904632568,5.179999828338623,1.1299999952316284,0.8999999761581421,2.880000114440918,0.9100000262260436,0.8666666746139526,2.950000047683716,0.8916666507720947,0.746666669845581,3.065000057220459
Sunset Fire,5d2a9d0a-2883-4ad1-8dfc-35d9e9b5402e,91.0,42.5,25.5,19.666666666666668,16.75,13.6,12.472222222222221,12.976190476190476,13.75,0.7099999785423279,0.3899999856948852,2.470000028610229,0.3199999928474426,0.5400000214576721,2.7699999809265137,0.3199999928474426,0.5699999928474426,2.8566665649414062,0.2466666549444198,0.5850000381469727,2.990000009536743
Kelso Fire,a4abc467-5ae9-417d-b3e2-3d3469e698f1,100.0,25.0,12.5,8.333333333333334,6.25,4.0,2.7777777777777777,2.380952380952381,1.9230769230769231,2.0899999141693115,-1.0099999904632568,0.8399999737739563,2.0899999141693115,-1.1299999952316284,1.100000023841858,2.0899999141693115,-0.9800000190734864,1.1399999856948853,2.0899999141693115,-0.9940000176429749,1.1799999475479126
Apollo Fire,b84f3e58-3a60-4424-8ea9-3aa7a3d27c58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299999952316284,-0.2399999946355819,3.490000009536743,1.1299999952316284,-0.2399999946355819,3.490000009536743,1.1799999475479126,-0.2399999946355819,3.5899999141693115,1.287999987602234,-0.3000000119209289,3.687999963760376
Coyote Fire,05edf868-2c42-4981-a7df-9f66f98800c3,118.0,68.75,39.375,28.833333333333332,23.625,18.0,15.444444444444445,15.380952380952381,15.692307692307692,2.0899999141693115,-1.4500000476837158,-1.0099999904632568,2.0899999141693115,-1.4500000476837158,-1.0099999904632568,2.0899999141693115,-1.743333339691162,-0.1866666674613952,2.0899999141693115,-1.8020000457763672,0.1580000072717666
Willow Fire,70f3bd6a-1888-4eb7-8a88-db21c81ba049,100.0,25.0,12.5,8.333333333333334,6.25,4.0,2.7777777777777777,2.380952380952381,1.9230769230769231,1.1299999952316284,-0.1000000014901161,-0.0099999997764825,1.1299999952316284,-0.1700000017881393,-0.0099999997764825,1.1799999475479126,-0.1700000017881393,-0.0099999997764825,1.315000057220459,-0.1466666609048843,0.1700000017881393
Joshua Fire,02289a33-8abe-468b-93bf-55ef3ec7122f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0899999141693115,-0.4600000083446502,3.7899999618530273,1.690000057220459,-0.3199999928474426,3.549999952316284,1.8233333826065063,-0.246666669845581,3.5999999046325684,1.956666588783264,-0.2083333283662796,3.75
Alpaugh Fire,65e96e18-3c2e-4211-a0f9-798f59264ef7,30.0,15.0,7.5,5.0,3.75,2.4,1.6666666666666667,1.4285714285714286,1.1538461538461537,2.0899999141693115,-0.7099999785423279,2.0299999713897705,2.0899999141693115,-0.6649999618530273,2.0949997901916504,2.0899999141693115,-0.5733333230018616,2.116666555404663,2.0899999141693115,-0.5066666603088379,2.183333396911621
Quincy Fire,f5edaa5c-7880-4608-a1e7-12a6571a3e3c,100.0,100.0,51.75,35.25,26.4375,16.92,11.75,10.071428571428571,8.134615384615385,0.2399999946355819,0.1700000017881393,-0.8399999737739563,0.2049999982118606,0.1700000017881393,-0.8700000047683716,0.2666666507720947,0.103333331644535,-0.90666663646698,0.3949999809265136,-0.0116666657850146,-1.0133333206176758
Bell Fire,47f8f0a7-6f42-4979-8030-0b0b6c60a9f4,100.0,85.0,83.375,72.25,54.1875,34.68,25.694444444444443,22.023809523809526,17.78846153846154,0.4699999988079071,0.1700000017881393,-0.5400000214576721,0.6299999952316284,-0.1000000014901161,-0.959999978542328,0.7433333396911621,-0.1233333349227905,-0.9733333587646484,0.8866666555404663,-0.1000000014901161,-0.9950000047683716
Ripple Fire,61e2fd92-51f6-403e-8448-cc94014c5cc1,96.0,37.0,18.5,12.333333333333334,9.25,5.92,4.111111111111111,3.5238095238095237,2.8461538461538463,1.4500000476837158,0.3199999928474426,0.7799999713897705,1.4500000476837158,0.3199999928474426,0.7799999713897705,1.2866666316986084,0.2666666507720947,0.8100000023841858,1.253999948501587,0.285999983549118,0.8379999995231628
Cougar Fire,43d81aa4-9deb-4235-bfdd-332cb4d60f16,100.0,77.0,38.5,25.666666666666668,19.25,12.32,8.555555555555555,7.333333333333333,5.923076923076923,2.0899999141693115,-0.7099999785423279,-0.5600000023841858,2.0899999141693115,-0.7099999785423279,-0.5600000023841858,1.8233333826065063,-0.7699999809265137,-0.5600000023841858,1.7699999809265137,-0.6179999709129333,-0.5600000023841858
Rosa Fire,0eabd5ea-c1e1-421a-a70a-12285cdaf62e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0899999141693115,1.690000057220459,6.5,-2.0899999141693115,1.5700000524520874,6.559999942779541,-2.0899999141693115,1.53000009059906,6.619999885559082,-2.0899999141693115,1.5700000524520874,6.791666507720947
Executive Fire,77efe2f0-3028-4644-bb42-b2fa555fb32f,100.0,100.0,64.125,44.083333333333336,33.0625,21.16,14.694444444444445,12.595238095238095,10.173076923076923,0.7099999785423279,-0.3199999928474426,-0.6000000238418579,0.7549999952316284,-0.3899999856948852,-0.6150000095367432,0.7699999809265137,-0.4133333265781402,-0.6200000047683716,0.8400000333786011,-0.3883333206176758,-0.6433333158493042
Phelps Fire,d915cd6a-951f-473b-89e3-d75c5f47abd6,96.0,61.0,30.5,20.333333333333332,15.25,9.76,6.777777777777778,5.809523809523809,4.6923076923076925,2.0899999141693115,0.2399999946355819,3.440000057220459,2.0899999141693115,0.2399999946355819,3.440000057220459,2.0899999141693115,0.1933333277702331,3.513333320617676,2.0899999141693115,0.1466666609048843,3.621666669845581
Antonio Fire,ab5d40ea-130e-400d-9329-be910ce20dd6,100.0,84.5,51.0,34.0,25.5,16.32,11.333333333333334,9.714285714285714,7.846153846153846,0.3899999856948852,-0.2399999946355819,-0.0299999993294477,0.5499999523162842,-0.1349999904632568,-0.0249999985098838,0.5766666531562805,-0.0999999940395355,-0.0199999995529651,0.7083333134651184,-0.0883333310484886,-0.0133333327248692
Plymire Fire,2877ac5e-5f3c-45f5-bfdb-d39777b57f85,100.0,100.0,76.0,52.416666666666664,39.3125,25.16,17.47222222222222,14.976190476190476,12.096153846153847,0.5400000214576721,-0.3199999928474426,-0.5899999737739563,0.4300000071525574,-0.209999993443489,-0.6100000143051147,0.4166666567325592,-0.106666661798954,-0.6100000143051147,0.3549999892711639,-0.1499999910593032,-0.628333330154419
Chase Fire ,7f988847-1efa-42e3-95b8-b9d736bdddbb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0899999141693115,-1.2799999713897705,1.2699999809265137,2.0899999141693115,-0.9950000047683716,1.079999923706055,2.0899999141693115,-0.8433333039283752,1.096666693687439,2.0899999141693115,-0.6316666603088379,1.1516666412353516
86 Fire,fbc44da8-44a9-47ac-8051-d7aa398df2e5,118.0,111.25,67.125,47.166666666666664,37.375,26.8,21.38888888888889,20.19047619047619,19.576923076923077,1.4500000476837158,-1.690000057220459,1.440000057220459,1.5700000524520874,-2.0899999141693115,1.0850000381469729,1.743333339691162,-2.0899999141693115,1.1299999952316284,1.850000023841858,-1.7416666746139526,1.28166663646698
Meiss Fire,824367fb-ae02-4b05-a8cc-9b85fd03995c,100.0,75.0,37.5,25.0,18.75,12.0,8.333333333333334,7.142857142857143,5.769230769230769,1.690000057220459,-0.6200000047683716,-1.0499999523162842,1.690000057220459,-0.5049999952316284,-1.0449999570846558,1.8233333826065063,-0.4666666686534881,-1.0433332920074463,1.8233333826065063,-0.503333330154419,-1.0483332872390747
Pinnacles Fire,2d3d58b3-520a-4751-8208-9e6266567369,100.0,75.0,37.5,25.0,18.75,12.0,8.333333333333334,7.142857142857143,5.769230769230769,0.6299999952316284,0.0299999993294477,2.7799999713897705,0.6699999570846558,0.25,2.804999828338623,0.8233333230018616,0.2966666519641876,2.826666593551636,1.0549999475479126,0.2583333253860473,2.908333301544189
Cindy Fire ,9a4f6a74-807d-4be5-bb55-c072f7600b83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799999713897705,-0.3899999856948852,2.859999895095825,2.0899999141693115,-0.4300000071525574,2.7350001335144043,2.0899999141693115,-0.3199999928474426,2.7799999713897705,2.0899999141693115,-0.1883333325386047,2.908333301544189
Ridge Fire,041dd61f-f516-421e-a295-8bdafe8fb5eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690000057220459,-0.0299999993294477,4.550000190734863,-0.5400000214576721,1.2799999713897705,4.639999866485596,-0.3899999856948852,1.553333401679993,4.71999979019165,-0.4883333444595337,1.2266666889190674,4.866666793823242
Tiger Fire,f32ee943-4fe5-4e0a-a1fe-ac02ea7501c6,100.0,82.5,56.5,48.416666666666664,37.25,23.84,16.555555555555557,14.19047619047619,11.461538461538462,0.5400000214576721,-1.1299999952316284,-2.009999990463257,0.4699999988079071,-1.0099999904632568,-1.7100000381469729,0.5233333110809326,-0.4566666483879089,-1.6733332872390747,0.5640000104904175,-0.2739999890327453,-1.656000018119812
Soda Fire,e0d686b7-5bb7-41e3-af4e-e14123429236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799999713897705,-0.3899999856948852,2.9100000858306885,1.2799999713897705,-0.3899999856948852,2.9100000858306885,1.4733333587646484,0.0066666700877249,2.9566667079925537,1.5600000619888306,-0.0079999975860118,3.0199999809265137
Bear Fire,9b8db758-3c0f-4e03-9bb0-de3c96a3154d,31.0,29.5,26.125,19.0,14.25,9.12,6.333333333333333,5.428571428571429,4.634615384615385,-1.690000057220459,0.3199999928474426,1.8899999856948853,-1.690000057220459,0.209999993443489,1.950000047683716,-1.690000057220459,0.246666669845581,2.006666660308838,-1.5766667127609253,0.3683333396911621,1.8366665840148928
Lago Fire,a32d77be-a62d-444a-9872-68f997469297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.3199999928474426,4.679999828338623,0.800000011920929,0.3549999892711639,4.739999771118164,0.800000011920929,0.6133333444595337,4.796666622161865,0.9700000286102296,0.625,4.9633331298828125
Peak Fire,f0d922b5-7a19-4fa6-b22e-356840bd12d5,100.0,100.0,62.75,50.666666666666664,40.0625,25.64,17.833333333333332,15.285714285714286,12.346153846153847,1.1299999952316284,-1.690000057220459,-0.9700000286102296,0.8500000238418579,-1.5700000524520874,-1.305000066757202,0.8333333134651184,-1.253333330154419,-1.2933332920074463,0.9616666436195374,-0.871666669845581,-1.274999976158142
Two Mile Fire,6fb9c69a-49be-4edc-8a5f-96d49df32cb1,100.0,100.0,74.625,49.75,37.3125,23.88,16.583333333333332,14.214285714285714,11.48076923076923,1.4500000476837158,-1.2799999713897705,-0.050000000745058,1.4500000476837158,-1.204999923706055,-0.050000000745058,1.4500000476837158,-0.9833333492279052,-0.0366666689515113,1.4500000476837158,-0.8033333420753479,-0.0150000005960464
Ranch Fire,76ad692e-263c-4d74-95f7-01fc4308a49c,28.0,28.0,15.875,10.583333333333334,7.9375,5.08,3.5277777777777777,3.0238095238095237,2.4423076923076925,2.0899999141693115,-1.1299999952316284,1.4600000381469729,2.0899999141693115,-1.0149999856948853,1.4900000095367432,2.0899999141693115,-0.7333333492279053,1.5199999809265137,2.0899999141693115,-0.4300000071525574,1.590000033378601
Felicia Fire,713872e7-d6bb-411f-a490-6a2fe8078c82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299999952316284,0.4699999988079071,7.010000228881836,0.5850000381469727,0.5899999737739563,7.074999809265137,0.5199999809265137,0.8199999928474426,7.133333206176758,0.7016666531562805,0.8349999785423279,7.288333415985107
Central 2 Fire,253e08bd-21fb-4fab-8a2c-7aab9f700290,96.0,96.0,54.5,36.333333333333336,27.25,17.44,12.11111111111111,10.380952380952381,8.384615384615385,2.0899999141693115,-1.1299999952316284,-1.2200000286102295,2.0899999141693115,-1.1299999952316284,-1.2200000286102295,2.0899999141693115,-0.8933333158493042,-1.2133333683013916,2.0899999141693115,-0.7166666984558105,-1.2166666984558103
Wolf Fire,ddf4e347-29bf-45c2-8e53-2120f3ceed5d,96.0,96.0,54.5,36.333333333333336,27.25,17.44,12.11111111111111,10.380952380952381,8.384615384615385,2.0899999141693115,-1.1299999952316284,-1.190000057220459,2.0899999141693115,-1.1299999952316284,-1.190000057220459,2.0899999141693115,-1.0199999809265137,-1.1833332777023315,2.0899999141693115,-0.8500000238418579,-1.18666672706604
Ruby Fire,cae6e64a-d5a1-4a13-9682-b49009f8aa63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2799999713897705,-1.690000057220459,1.7899999618530271,1.2799999713897705,-1.690000057220459,1.649999976158142,1.2300000190734863,-1.2899999618530271,1.7100000381469729,1.31166672706604,-1.06333327293396,1.806666612625122
Glenhaven Fire,2f239059-a2df-4589-bf92-de59e79b5754,100.0,100.0,78.25,52.166666666666664,39.125,25.04,17.38888888888889,14.904761904761905,12.038461538461538,0.8999999761581421,-0.8999999761581421,1.2300000190734863,0.8999999761581421,-0.8999999761581421,1.2300000190734863,0.8333333134651184,-0.6899999976158142,1.2599999904632568,1.0883333683013916,-0.503333330154419,1.2949999570846558
Dutch Fire,0ec4424a-581e-40e4-b2b2-1a92503b45a5,100.0,100.0,95.75,92.25,76.0,48.64,36.02777777777778,30.88095238095238,24.942307692307693,0.2399999946355819,-1.2799999713897705,-1.909999966621399,0.2399999946355819,-1.2799999713897705,-1.909999966621399,0.3433333337306976,-0.856666624546051,-1.846666693687439,0.5119999647140503,-0.6539999842643738,-1.870000004768372
Wood Fire,100b8102-e9f6-411f-9440-26b92b8ebe94,31.0,29.5,26.125,19.0,14.25,9.12,6.333333333333333,5.428571428571429,4.634615384615385,-1.4500000476837158,0.1000000014901161,0.6600000262260437,-1.5700000524520874,0.0649999976158142,0.7150000333786011,-1.6100000143051147,0.0333333350718021,0.7666666507720947,-1.7166666984558103,0.1883333325386047,0.8366667032241821
Tuledad Fire,ccc0846d-97a2-4031-bf61-b02df50ca6b3,118.0,118.0,118.25,113.66666666666667,94.6875,60.6,56.77777777777778,48.666666666666664,39.30769230769231,1.2799999713897705,-1.690000057220459,-1.4199999570846558,1.1449999809265137,-1.4850000143051147,-1.4049999713897705,1.0,-1.256666660308838,-1.3966666460037231,0.9083333015441896,-0.9116666913032532,-1.413333296775818
Hambone Fire,93d607c9-fc8d-4e3c-b19b-3feb61bb224e,102.0,102.0,129.25,135.25,110.375,75.44,62.0,59.69047619047619,60.90384615384615,0.7099999785423279,-1.2799999713897705,0.8600000143051147,0.7549999952316284,-1.1449999809265137,0.8899999856948853,0.6833333373069763,-1.0299999713897705,0.9166666865348816,0.6150000095367432,-0.5883333086967468,0.9416666626930236
Verjeles Fire,1b69ebdd-1add-4f85-a9f9-47275bc5118e,100.0,100.0,80.75,59.916666666666664,46.25,29.6,20.555555555555557,17.61904761904762,14.23076923076923,0.2399999946355819,-0.8999999761581421,-1.090000033378601,0.3549999892711639,-0.800000011920929,-1.0099999904632568,0.5366666316986084,-0.7699999809265137,-0.9833333492279052,0.5683333277702332,-0.4583333432674408,-0.9433333277702332
Posta 3 Fire,f75ae145-52cc-4e4e-ae7e-37007a29eca1,38.0,38.0,24.375,16.25,12.1875,7.8,5.416666666666667,4.642857142857143,3.75,1.1299999952316284,-0.5400000214576721,0.75,1.2899999618530271,-0.5,0.7749999761581421,1.2866666316986084,-0.4866666793823242,0.8033333420753479,1.3550000190734863,-0.2050000131130218,0.8883333206176758
Cemetery Fire,684041c4-6817-400c-96f5-22fedfdaf059,129.0,129.0,146.75,161.66666666666666,137.75,89.36,65.05555555555556,56.523809523809526,48.76923076923077,0.7099999785423279,-0.800000011920929,-1.1399999856948853,0.625,-0.7549999952316284,-1.1200000047683716,0.5233333110809326,-0.7099999785423279,-1.1066666841506958,0.4833333492279053,-0.5016666650772095,-1.1150000095367432
Piney Fire ,958b27e4-3413-461d-b2f8-0a866707c9f0,34.0,32.75,20.375,13.583333333333334,10.1875,6.52,4.527777777777778,3.880952380952381,3.1346153846153846,1.690000057220459,-0.8999999761581421,0.7900000214576721,1.690000057220459,-0.8500000238418579,0.7000000476837158,1.690000057220459,-0.746666669845581,0.7200000286102295,1.8233333826065063,-0.3333333432674408,0.7616666555404663
Bahrman Fire,7930514e-cc59-4b33-b931-790e3c9d60bb,143.0,124.25,96.5,67.66666666666667,52.6875,36.6,28.02777777777778,25.595238095238095,23.942307692307693,1.0099999904632568,-0.8999999761581421,-0.8899999856948853,1.0099999904632568,-0.8999999761581421,-0.8899999856948853,1.1899999380111694,-0.8033333420753479,-0.8566666841506958,1.2666666507720947,-0.6200000047683716,-0.7900000214576721
Shoe Fire,930c1a59-da0b-4b83-a3ae-af875cb8fd55,100.0,100.0,102.5,96.83333333333333,83.4375,53.4,37.083333333333336,31.785714285714285,25.673076923076923,-0.0299999993294477,-1.2799999713897705,-3.069999933242798,-0.0299999993294477,-1.2799999713897705,-3.069999933242798,-0.0099999997764825,-1.336666703224182,-2.9766666889190674,-0.0333333350718021,-0.9816666841506958,-2.931666612625122
Miles Fire,e9d7f3de-d031-42d9-8a43-50fa01a145b8,143.0,124.25,96.5,67.66666666666667,52.6875,36.6,28.02777777777778,25.595238095238095,23.942307692307693,1.1299999952316284,-0.1000000014901161,5.400000095367432,1.0149999856948853,0.0699999928474426,5.475000381469727,0.8566666841506958,0.103333331644535,5.539999961853027,0.70333331823349,0.5266666412353516,5.7166666984558105
Marvin Fire,41337847-3e75-4091-96cb-a992c9563a13,143.0,124.25,96.5,67.66666666666667,52.6875,36.6,28.02777777777778,25.595238095238095,23.942307692307693,1.1299999952316284,-0.3899999856948852,2.930000066757202,1.1299999952316284,-0.209999993443489,3.950000047683716,1.0199999809265137,-0.1299999952316284,3.986666679382324,0.8100000023841858,0.2033333331346511,4.078333377838135
Jack Fire,c687c452-39bc-4e47-bcc1-aa809fc2ef79,143.0,124.25,96.5,67.66666666666667,52.6875,36.6,28.02777777777778,25.595238095238095,23.942307692307693,-0.4600000083446502,0.0299999993294477,3.039999961853028,-0.4600000083446502,0.4000000059604645,3.054999828338623,-0.4600000083446502,0.503333330154419,3.0833332538604736,-0.5133333206176758,0.7416666746139526,3.156666755676269
Canyon Fire,d5b0f558-7125-43f1-a400-bb5c8eb7fbe1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299999952316284,-1.0099999904632568,3.119999885559082,1.1299999952316284,-1.0099999904632568,3.119999885559082,1.1299999952316284,-0.596666693687439,3.196666717529297,1.2580000162124634,-0.3000000119209289,3.2660000324249268
Snake Fire,db413a52-db59-4a89-9509-cfdc7082822c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999988079071,-0.6200000047683716,1.1100000143051147,0.8500000238418579,-0.8500000238418579,0.824999988079071,0.8333333134651184,-0.5566666722297668,0.8633333444595337,0.9233333468437196,-0.0883333310484886,0.9583333134651184
Maria Fire,a95ecf21-9dac-45c9-bb16-67b7796a3c6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.4699999988079071,4.380000114440918,-0.7100000381469727,0.3949999809265136,4.434999942779541,-0.6266666650772095,0.5633333325386047,4.483333110809326,-0.4350000023841858,0.871666669845581,4.616666793823242
Keller Fire,a3d4d931-1eee-40ab-a990-4e907f4321db,100.0,100.0,75.0,50.0,37.5,24.0,16.666666666666668,14.285714285714286,11.538461538461538,0.4699999988079071,-0.800000011920929,-0.0700000002980232,0.4300000071525574,-0.8500000238418579,-0.0649999976158142,0.4433333277702331,-0.7733333110809326,-0.0599999986588954,0.6100000143051147,-0.5600000023841858,-0.0416666679084301
Mission Fire,316917c5-f720-43df-8cd6-efe8d3a68fbc,161.0,135.0,115.125,80.5,62.25,42.72,32.19444444444444,29.166666666666668,26.71153846153846,1.2799999713897705,-0.3199999928474426,4.0,1.2799999713897705,-0.3549999892711639,4.045000076293945,1.2799999713897705,-0.2699999809265136,4.0933332443237305,1.0916666984558103,-0.0116666592657566,4.210000038146973
Hay Fire,df887f12-c34a-4487-aeb2-ab0f3788237c,100.0,100.0,75.0,50.0,37.5,24.0,16.666666666666668,14.285714285714286,11.538461538461538,1.690000057220459,-2.0899999141693115,-1.2899999618530271,1.690000057220459,-2.0899999141693115,-1.2649999856948853,1.690000057220459,-1.8199999332427976,-1.246666669845581,1.690000057220459,-1.381666660308838,-1.2033333778381348
Lost Fire,ab92e028-2483-4b95-93e6-76ff79061676,98.0,97.0,79.0,52.666666666666664,39.5,25.28,17.555555555555557,15.047619047619047,12.153846153846153,2.0899999141693115,-2.0899999141693115,1.3600000143051147,2.0899999141693115,-2.0899999141693115,1.3600000143051147,2.0899999141693115,-2.0899999141693115,1.43666672706604,2.0899999141693115,-1.7116665840148926,1.5350000858306885
162 Fire,886f0cf7-2fb7-4625-8fd0-5ee36ff32a3c,100.0,100.0,100.0,75.0,56.25,36.0,25.0,21.428571428571427,17.307692307692307,0.6299999952316284,-1.1299999952316284,-0.0599999986588954,0.6299999952316284,-1.1299999952316284,-0.0599999986588954,0.6833333373069763,-1.1399999856948853,-0.0633333325386047,0.8666666746139526,-0.9483333230018616,-0.0483333319425582
Dove Fire,cb4f3767-abd3-4c41-a36c-97e10a79a2b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690000057220459,-2.0899999141693115,1.159999966621399,1.690000057220459,-2.0899999141693115,1.159999966621399,1.956666588783264,-2.0899999141693115,1.2300000190734863,1.6749999523162842,-1.584999918937683,1.3316667079925537
Pedley Fire,b3daa0d0-d783-4551-8a29-c76e0f29a643,161.0,135.0,115.125,80.5,62.25,42.72,32.19444444444444,29.166666666666668,26.71153846153846,1.2799999713897705,-0.1700000017881393,3.630000114440918,1.2799999713897705,-0.1700000017881393,3.630000114440918,1.2300000190734863,-0.103333331644535,3.75,1.03166663646698,0.1099999994039535,3.8949999809265137
Gilardi Fire,6115c00f-5f33-43e2-9c4b-9f964af393e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700000017881393,-0.5400000214576721,2.869999885559082,0.1700000017881393,-0.5400000214576721,2.869999885559082,0.1000000014901161,-0.3000000119209289,2.9666666984558105,0.2083333283662796,0.2466666549444198,3.088333368301392
Iowa Fire,6417486d-65c9-46ef-9c66-09a224aae0d4,100.0,100.0,94.0,73.41666666666667,58.75,37.6,26.11111111111111,22.38095238095238,18.076923076923077,0.8999999761581421,-1.0099999904632568,-1.309999942779541,0.6349999904632568,-0.8600000143051147,-1.319999933242798,0.6033333539962769,-0.8733333349227905,-1.2899999618530271,0.6899999976158142,-0.8066666722297668,-1.2066667079925537
Coalinga Fire,6a1188d5-5785-4ae8-b303-cc53d3f18104,98.0,97.5,91.25,60.833333333333336,45.625,29.2,20.27777777777778,17.38095238095238,14.038461538461538,2.0899999141693115,-2.0899999141693115,2.3399999141693115,2.0899999141693115,-2.0899999141693115,2.3399999141693115,2.0899999141693115,-2.0899999141693115,2.450000047683716,2.0899999141693115,-1.306666612625122,2.5866665840148926
